date,HES_return,HP_return,NOV_return,COP_return,EOG_return,APA_return,PSX_return,XOM_return,COG_return,PXD_return,CVX_return,MRO_return,WMB_return,MPC_return,CXO_return,VLO_return,EQT_return,KMI_return,FTI_return,DVN_return,RRC_return,HAL_return,XEC_return,OKE_return,OXY_return,avg_return
2012/01/19,0.025473437238143104,-0.00180327868852459,0.0043725983834637105,-0.0032167832167833144,-0.0027522065103919857,0.01812847113067151,,0.006709080393290989,-0.06464047442550036,0.012951807228915646,0.0009360666479454327,0.0021943573667710936,-0.010671256454389044,0.010998307952622799,-0.001981375074301628,-0.002169197396963196,-0.02216748768472898,0.006091989034419765,0.022467631378522368,-0.0038819875776398005,-0.040979244278871674,0.0360102886539011,-0.02771855010660973,-0.0029299075952219367,-0.01060140691568423,-0.0020491300215392896
2012/01/20,0.0013074031704527478,-0.02217112826408274,-0.01319261213720313,-0.0009821804405779622,-0.018271792919680285,-0.003705228489090162,,0.0052855337240032,-0.031225233792994245,-0.031519476657746126,-0.00037407649864407144,0.002189552705661457,0.003479471120389821,0.03682008368200829,-0.004864006352987893,0.022173913043478377,-0.028127623845508043,-0.007871631849833416,-0.01936685288640605,-0.013406079501169232,-0.0007399186089529497,-0.0013793103448275223,-0.029014844804318485,-0.006329113924050667,0.005107150010014161,-0.006507416827586039
2012/01/23,0.006202056471356299,0.014276116896204227,0.015775401069518802,-0.008988764044943864,0.023652578518805756,0.016322314049586728,,-0.00022859755400617132,0.06479057591623039,0.024357793470473954,0.0011226494527083464,0.005930087390761507,0.006588072122052813,0.01883239171374762,0.016857855361595897,0.00042535091450446316,0.08272138228941706,0.0012206286237412822,-0.009494872768704865,0.03144256596618744,0.09218807848944821,-0.020994475138121693,0.037526059763724806,0.00011373976342143877,0.016837700508119946,0.018228195385242934
2012/01/24,-0.021573398215734008,0.018877297565822238,0.0,0.0007086167800454124,-0.009943181818181768,-0.006810327302297248,,-0.003315422430547499,-0.015980331899200895,-0.01858327505245283,-0.0027100271002710175,-0.001241079739373263,0.0010334137099552443,0.030895167678901547,0.0007847753580536576,0.02848639455782309,-0.00857769798523833,-0.003962206644315791,0.0011503067484663898,-0.017003676470588203,-0.03050847457627115,0.025959367945823875,-0.021935699933020802,-0.007733424314795956,-0.011169900058788929,-0.0030480326331744265
2012/01/25,-0.0499005305039788,0.023078173248821665,0.016056857067649366,-0.008922248973233238,0.021616451458632335,0.021696858049329748,,0.00045882083046566713,0.040287320424734485,0.03318741728596142,0.009464017991004603,0.011804908356632504,0.012044046799724706,-0.0071721311475410054,0.0549892178004312,0.019016122364613475,0.025352112676056304,0.016829865361077,0.03255457679050178,0.031167212092878316,0.0465034965034965,0.001375137513751401,0.026365348399246757,0.004584527220630408,0.025168450257629704,0.016983584494521514
2012/01/26,-0.04048159134531493,-0.03478951548848297,-0.015673575129533823,-0.006430408688196665,-0.019286583653216005,-0.0192326955824903,,-0.005159367117633651,-0.5130591413989793,-0.0273918612671199,-0.010582010582010581,-0.0316241940435984,-0.018361101666099944,-0.032249742002063986,-0.012821703985877453,-0.03083164300202834,-0.051412872841444246,-0.011736382786638355,-0.014465875370919923,-0.020401994861719897,-0.06582024724356828,-0.006866245536940374,-0.04036697247706422,0.004221334854535019,-0.03160641793930019,-0.04401795038148778
2012/01/27,0.004909983633387904,-0.003127057274522671,0.01855507303592585,-0.0018696965338702576,-0.006014319809069191,0.0009192115207843354,,-0.010833237293995546,0.01356350184956856,-0.013068584743187062,-0.024673984426306528,-0.009511731135066648,-0.011084170419120243,0.0005331911490269459,0.0032941176470586697,0.009627459187944831,0.009102192800992892,-0.014007308160779552,-0.006774557771923262,0.002931194075902699,0.027002861230329023,0.025995575221239076,0.002085868242655886,-0.03317427857305155,0.0005988621618924217,-0.000625826432674309
2012/01/30,-0.0019905899384726755,-0.003962357602773636,-0.025193798449612448,-0.009798270893371819,0.011429120245870061,0.008775510204081627,,-0.003961318886170351,-0.012773722627737238,0.0022582631903100836,-0.005290496344747986,-0.008962868117797673,0.005604203152364207,-0.0013322675193180311,-0.008630393996247543,0.0066334991708125735,0.017630176301763,-0.004323656578134716,-0.015157256536566965,-0.006152899553914848,0.0057461257182656045,-0.011590296495956887,0.0008673026886383273,-0.017156286721504044,-0.006284289276807908,-0.003484023702792887
2012/01/31,0.020852221214868516,0.022874191944306288,-0.019483101391650104,-0.00742142025611181,0.007881492735732687,0.00020230629172557357,,-0.020470230436308356,-0.017252002464571814,0.01700122900450629,-0.0028043709505849446,0.01388888888888884,0.003831417624521105,0.01974386339381007,0.009273277819833448,-0.01194398682042841,0.017727639000805873,0.007133995037220675,-0.01673720661792988,-0.012381984212970099,-0.0041551246537395725,0.0029997272975184064,0.011785095320623995,-0.0057388809182209455,0.0015057217426219793,0.0015963649414361587
2012/02/01,0.007637655417406686,-0.003403014098201318,0.009462016761286884,0.01627327371353182,-0.0022611644997173608,0.0053600323624596324,,0.0027465966085502558,0.02131661442006272,-0.0039274924471298656,-0.003200155159038043,0.006052883083784488,0.0128383067314366,0.09576138147566726,0.006844177761110126,-0.00041684035014577514,-0.01068883610451321,-0.004311672312904191,0.027196243396595543,-0.0009402914903620108,0.017559109874826007,-0.0038064165307232223,0.0020554984583760483,-0.017195767195767098,-0.004710834920316764,0.007343387706511467
2012/02/02,0.019037546271813977,0.0050406504065041435,0.032137118371719176,0.008511252163877714,0.005476864966949879,0.0014083090232370754,,-0.005239966654757677,-0.012584407612031834,0.037913254473763924,0.008755715536530762,-0.004749841671944255,-0.011990407673860948,0.01623686723973261,0.010149920849241045,0.004170141784820558,0.0018007202881153983,-0.004639653572533153,0.0040000000000000036,0.002666666666666595,-0.0025627883136852825,-0.0027292576419214454,0.02170940170940172,-0.0101553896977854,-0.008257804632426868,0.004837704678392822
2012/02/03,0.044455976474658376,-0.003073936256269283,0.06564608199273492,0.007867257903018121,0.02451164537941386,0.016072325464590698,,0.01664072788219806,0.008703761268262333,0.01685174361971553,0.01745587809817728,0.027680559974546437,0.029819694868238544,0.03336466165413521,9.218289085533016e-05,0.02284053156146193,-0.0027960854803275037,-0.008079552517091249,0.013280212483399723,-0.007196495619524401,0.014045906132237107,0.007936507936507908,0.028107746361050623,0.009888751545117369,0.042140536149472,0.01776069249027412
2012/02/06,0.012255713812520552,-0.010873093151574031,0.01838324811297798,0.012205506670451394,0.008891740764506384,0.01749876421156693,,0.009773904851624993,0.03359013867488425,0.012932273206245792,0.011090047393365055,0.018575851393188847,-0.009764309764309753,0.010004547521600848,0.011429624850216591,0.009338205440519776,0.01762467454436223,0.01065162907268169,0.017038007863696025,0.01575795776867306,0.027195945945945876,0.015476513711648154,0.03986981285598046,0.0003671970624234966,0.013348923316768957,0.013444284422081898
2012/02/07,0.0009816753926701338,0.0004922067268251507,-0.018410041841004254,0.008412787436904212,0.00972196983463558,0.015643218033424056,,0.006880466472303226,0.015205724508050134,0.024683185171174626,0.0014999531264647814,0.007902735562310026,-0.007140428425705614,-0.011256190904997743,0.023694522919894156,0.01729686242960571,-0.002361739814997099,-0.013019218846869185,-0.0016568483063329476,0.024201054917778464,0.023351422463410598,-0.010695187165775333,0.05367762128325504,0.010155389697785289,0.008076923076923093,0.007805752656155504
2012/02/08,-0.011768551814318351,-0.0031157756641521095,-0.0041407867494824835,0.004588431590656361,0.0026095563754162665,0.005548646321630102,,-0.011813759555246772,-0.029368575624082238,0.013751730502999715,-0.0006552466535616475,-0.01417370325693601,0.00034246575342478103,0.02345173041894366,-0.011662067123653586,-0.009885330170027684,-0.015584927993687048,0.007223618090452355,-0.002765996680803906,0.0036352620418056425,-0.008838180941667995,0.000540540540540535,0.007426110203475389,-0.007388565891472854,-0.009919877909195018,-0.0029984689245392874
2012/02/09,0.04614621237181615,-0.013982562921533215,0.008438302555949573,-0.00968858131487893,0.009244300843654685,0.014936732946437159,,-0.005157055789967169,-0.015128593040847238,0.0030043699927166934,-0.003653053578119181,-0.0027531355154480908,-0.000684697021567926,-0.002447163515016726,0.014682039272203351,0.009984025559105492,0.009018036072144353,0.017773620205799867,-0.017196745562130134,-0.0004527618472683903,0.02707522697795084,-0.006753106428957323,0.002358838272150887,-0.0029286150091519803,0.004142581888246788,0.0035824256422203973
2012/02/10,-0.022608695652173938,-0.011177844511177759,0.002425418384671474,0.009783368273934334,-0.005513561582925819,-0.014529433820772542,,-0.012723845428840752,0.03133640552995409,-0.009076881183625263,-0.010247250164520105,0.016871165644171793,-0.004453579993148438,-0.016949152542372947,-0.01704394141145138,-0.018979833926453193,-0.026613704071499544,-0.008884803921568651,0.016180620884289842,-0.02385625849313,-0.008366219415943177,-0.019309219472395944,-0.0155905280188261,-0.008566882878472515,-0.014679075122325691,-0.008023905537275092
2012/02/13,0.007117437722419906,0.0006748776784206711,-0.0007258649891120905,0.007750865051903144,0.013860323705624511,0.010653476647959792,,0.00739856801909311,0.014000595770032653,0.024548868736832485,0.010448328267477214,0.002714932126697045,0.015829318651066737,-0.01361161524500909,0.0036123904994129763,-0.014510278113663788,-0.0012242399510302704,0.006800618238021583,0.006480281429364965,0.015313225058004587,0.007481693728112138,0.002218524681087075,0.00313760645450456,0.006665843722997167,0.013242453748782967,0.006244926318291669
2012/02/14,-0.00578220366206228,-0.0037093238914179816,0.016101694915254372,0.010850157945337058,0.0032633621449991157,0.009976470588235253,,0.0029613835583985892,0.028495887191539282,-0.009476978095663724,0.0010340289528105728,-0.008122743682310585,-0.011517615176151796,0.012419503219871286,0.01394762890308665,0.006952965235173858,0.011848825331971291,-0.007982806263432507,-0.010853568800588631,0.019195612431444298,-0.0006320113762047219,-0.01217487548422791,0.02442657134346149,-0.0034334763948498104,-0.0005765904285989221,0.0036338291044197605
2012/02/15,0.036025848142164696,-0.004400067693349219,-0.01274871917073761,-0.0020380434782607537,0.009582417582417513,0.0033547665641600055,,-0.006495807251682972,-0.009711510996857964,0.024099647982669836,-0.013991924124330923,-0.009705793145283637,-0.0071967100753941304,-0.007269422989550245,0.001952431664891785,0.010154346060113673,0.01594992933575612,-0.004952027236149958,-0.05114376046122371,0.0717488789237668,-0.002213438735177875,-0.013165266106442752,0.1862460017446932,-0.010089824043312379,-0.002307692307692233,0.008403510841049469
2012/02/16,0.011694994542335913,0.02532721400645932,0.02039584841902009,-0.009121851599727782,0.024207593173110498,-0.0005572582892170441,,0.015335235378031387,0.023363138159792296,0.012515423937951686,0.014476190476190531,0.028790199081164092,-0.0034518467380048046,0.008924485125858084,0.024357838795394215,0.0193003618817853,0.01927662957074716,0.005598755832037394,0.006468051744414005,0.046304044630404384,0.004119790841387916,0.01163780868577935,-0.007721534501777261,0.023865755127408406,0.005493446414803316,0.013775013112306186
2012/02/17,0.004161528976572182,0.049071618037135334,-0.008870490833826183,0.007969222313822355,-0.02780139432069384,0.017098782641018495,,0.0024587284861259384,0.03269447576099216,-0.010532729805013852,0.001314307172362028,0.005358737719559414,0.008313127814340016,-0.014742572011794186,-0.0077821011673152585,-0.014201183431952757,0.026515890037044354,-0.003093102381688917,0.0005842259006816342,-0.0009330845107969887,0.03708379359318292,0.01823793490460157,0.022480237154150373,-0.0033992958601433143,-0.003929838013994047,0.00575236742393206
2012/02/21,0.005372217958557135,-0.015802781289506962,0.009307875894988049,0.006406761177753628,0.011368605159597811,0.004659661946094129,,0.011095538425601292,-0.01719432314410485,0.0007917656373712667,0.016407275454715986,0.023393544566183033,0.012023359670216394,0.008517495395948593,0.009498910675381333,0.021608643457383003,0.0011396011396012096,-0.004964318957492941,-0.004671078240560567,0.0037358238825884182,-0.022063298843578827,0.02039129236704329,0.009905774341628426,0.01425264953100247,0.0047151655119321845,0.005412340071597646
2012/02/22,-0.004122137404580117,0.013166345536287816,0.0307401276897612,0.00406338886631441,8.646779074794608e-05,0.0015460167333576358,,0.004042971006122276,-0.026936961955012495,-0.0005274261603375185,-0.008394059588598846,-0.00491898148148151,-0.005431093007467802,-0.006619493266377563,0.0013812154696133394,-0.0007833920877399203,-0.0017074558907228532,0.004989086373557772,0.011928040672663176,-0.006247507643227457,0.02847362688657218,0.03267620847961106,0.001555023923445198,0.0009608455440788255,-0.011014270663729397,0.0024544410759523897
2012/02/23,0.01762992488118953,-0.006339144215530834,-0.010896994723560427,0.009173074328881814,0.007262666436105958,-0.0019068373740124267,,0.0011504832029451961,0.011130136986301276,0.008795074758135346,0.007906976744185945,0.01308519918580986,-0.008191126279863514,0.003906249999999778,-0.032327586206896575,0.011368090944727571,0.03002660585328787,0.0027924294135899252,0.006763285024154575,0.004414125200641994,-0.00045385779122542047,-0.0007845188284518745,0.03188821211035475,0.009839212862970959,0.013654851830331216,0.00541193893100302
2012/02/24,0.009340162699608356,0.00031897926634760765,-0.0022034094862576348,0.015238604464643757,0.009012875536480669,0.015010917030567672,,0.0036773155596414586,0.007338413773638086,0.013426329555361827,0.006737425011536624,0.0048794489092995885,0.00860289057123187,-0.018997482261386978,0.010512249443207278,-0.054651162790697705,-0.002952029520295274,0.0284653465346536,0.0032629558541266146,0.001331735251032029,-0.001967610110488849,0.007851347814708198,0.0001157407407406108,-0.0034458174904942185,-0.007738607050730928,0.0022152758044364277
2012/02/27,0.0,-0.008928571428571508,-0.009414225941422605,0.00631994733377228,-0.0164185452998723,-0.013802993636282124,,-0.0012594458438287548,-0.005323620061641887,-0.020130763936682672,0.005042170883754915,0.0005712653527565337,-0.006823609689525778,-0.0058329444703686395,-0.004143524640747742,0.005740057400573928,0.00832716506291642,0.04572803850782181,-0.016261718002678394,-0.0005319856363876774,-0.027904155292690414,-0.019735133731498267,-0.024418470084480948,-0.0063193036842732475,0.0060658578856152,-0.004560604539739245
2012/02/28,-0.017014925373134315,-0.01270913770913773,-0.008213070515076915,0.010990448776658335,0.00856253243383498,-0.0039989093883485705,,-0.0010317551301157746,-0.0016901408450704647,-0.01747146619841977,-0.00018243181610866355,0.0008564087924636254,-0.0037787701820679587,-0.022060549166862176,-0.030187677053824302,0.01059926620464724,-0.01761791154340242,0.014384349827387899,-0.0021392454297938235,-0.015568862275449069,-0.005928237129485092,-0.0018543046357616388,-0.0030842230130485593,-0.015118790496760348,0.009283184993779336,-0.005207259036379007
2012/02/29,-0.01427269966595801,-0.0011406224539677323,-0.023660238968413627,-0.009317975928562205,-0.02358288311465573,-0.015147367460534689,,-0.007344503098462241,-0.015801354401805745,-0.020284156911804074,-0.004470395036949126,-0.03337136337706792,0.030344827586206824,-0.0028797696184306165,-0.024737562756732,-0.012101653892698683,-0.009527367831122735,-0.0005672149744752053,-0.017150652894172724,-0.009056501757231716,-0.0006277463904582614,-0.028927813163481808,-0.04009995240361741,0.006822612085769952,-0.010335672292812292,-0.011968251196726573
2012/03/01,0.01910043130006156,0.017618270799347524,0.018902217375499797,0.021815806662312198,0.0267872826277884,0.011303622718428663,,0.003815028901734019,0.03125,0.020612914994527554,0.0058651026392961825,0.010917674830333457,0.012717536813922514,0.028158844765342916,0.02751778360164736,0.049407921600653326,0.016597510373443924,0.0192962542565267,0.01507039460638504,0.011185377165461752,0.014447236180904488,-0.0024596884394644247,0.0285112185446883,-0.0004840271055179812,0.004790648653827834,0.01719772349446463
2012/03/02,-0.011033857315598361,-0.02580955434434118,-0.022000237840409165,-0.007287138839171425,-0.025746300573090353,-0.024736601007787518,,-0.005758378440631096,-0.04197942730052817,-0.03127792672028595,-0.001366618075801851,-0.02159953298307049,0.0,-0.012640449438202195,-0.026325378028784874,0.012451361867704236,-0.014285714285714235,0.0103006681514477,-0.011134987302207522,-0.015243491164171008,-0.028637770897832704,-0.012328767123287787,-0.021091960949740862,0.0023002421307507515,-0.0048631639172308505,-0.014170624349916039
2012/03/05,-0.011156961638392193,-0.021392134276781327,-0.027966926070038922,-0.0011590470057952773,-0.006145741878841093,0.004509159229685311,,0.007876751998146636,-0.0031921067904816525,-0.020664206642066474,-0.002645744001459782,-0.0017899761336516162,0.002974223397224085,0.013513513513513598,-0.024791842080643667,-0.012682551883166693,-0.008469791078486777,-0.0016533480297603598,0.003951007506914239,-0.004383561643835576,0.011633466135458015,-0.027184466019417375,-0.020438315685791686,0.003985988645971661,-0.00804906094289004,-0.006471736307274457
2012/03/06,-0.018547140649149974,-0.027240625525475015,-0.030022516887665662,-0.014311500773594665,-0.004240282685512353,-0.03385392312727953,,-0.013216871623951354,-0.014847161572052348,-0.027223059532780702,-0.0042993047932674555,-0.031081888822474535,-0.020757825370675498,-0.01777777777777778,-0.014198004604758174,-0.020241339042428974,-0.022019741837509432,-0.024289263041678,-0.011019283746556474,-0.023115024766098058,-0.01449275362318836,-0.026803535785571597,-0.022875816993464193,-0.006977863330125067,-0.024053323029366247,-0.019479409539266728
2012/03/07,0.010078740157480226,0.02143474503025078,0.03159659530564851,0.007455853499018783,0.0037260468417317227,0.022456683767302144,,-0.00034940600978339287,0.019208037825058977,0.020044543429844186,0.005604042259990782,0.01696483652066627,-0.0023553162853297005,0.013336508692545657,-0.0023355391202803943,0.07270560190703201,0.0019409937888197337,0.026874115983026803,0.010147234381217674,0.01661971830985931,0.012627877237851637,0.002343978904189914,0.024311808592744955,-0.0026653743639448724,-0.011283777095912106,0.013353689564959567
2012/03/08,0.00654817586529477,0.022677271958030154,0.018877359669958738,0.002596728122565617,0.011225030935124503,0.017703303985610264,,-0.01165093790050098,0.016236590316033528,0.02240364533890249,0.005207381691942237,0.01698513800424628,0.0043844856661046094,0.025616921269095316,0.011022239563012182,0.03222222222222215,0.022665633475397184,0.011845730027548296,0.014575536734291905,-0.0004156275976725521,0.01483820047355966,0.016661794796843044,0.022730126836619347,0.003401360544217802,0.009710681749924843,0.013252874739515474
2012/03/09,-0.023543990086741018,0.0069501903028297285,-0.0014723926380368901,-0.0007770007770008247,0.004982081985840381,-0.00046511627906975495,,-0.006247789697041206,-0.003994293865905885,0.00789229340761377,-0.0041806779969100205,-0.005666567253206023,0.002686366689053088,0.005957836846929299,-0.009744331886155422,0.02475780409041972,-0.01723811327903002,0.02150830383882396,0.006406523005241915,-0.00471240471240475,-0.012132524498366881,0.002875215641173101,0.012524557956777871,0.007990314769976026,-0.001586357326987864,0.000532080343242596
2012/03/12,-0.005869289340101447,-0.027115858668857795,-0.015974440894568676,0.0019440124416796323,-0.01087145590537486,-0.009771986970684043,,0.014827995255041415,-0.033514752219994115,-0.014647627821280595,0.003924431870037548,0.009898020395920692,-0.00636302746148687,-0.0027334851936218207,-0.028741231488698338,-0.011904761904761862,-0.02659984579799546,-0.020788912579957408,-0.02025462962962976,-0.009747945968528127,-0.02298850574712641,-0.0051605504587155515,-0.007640067911714676,0.014773000240211331,-0.02244289970208546,-0.010740158977595527
2012/03/13,0.0054252433381203335,0.01520270270270263,0.02222777222777217,0.005820721769499437,0.027433394882616646,0.015601503759398394,,0.015312682641730024,0.005334914048606976,0.009068810770381575,0.010818181818181838,0.009504009504009536,0.018874283788338442,0.005938784833257049,-0.0035108837395926296,0.009213323883770386,0.0065346534653465405,-0.003538377789874869,0.019492025989368056,0.013922092532695718,-0.00048348106365825316,0.018443804034582234,0.0008554319931566301,0.0061545745058588786,0.01564404713531098,0.01038709237631578
2012/03/14,-0.01967941596571965,-0.021464226289517496,-0.020645003664793493,-0.0032150205761316553,-0.018570817287120178,-0.009901906348325107,,-0.009670734515312085,-0.015919811320754707,-0.014175854720652303,-0.004496807266840541,-0.009414533686378346,-0.006285147204763475,-0.0029518619436875726,0.004831890477149159,-0.0175561797752809,-0.018689750147550588,-0.015296367112810794,-0.01390498261877171,-0.010818307905686608,-0.01902612060625608,-0.032823995472552436,-0.025030525030525164,-0.012939654158334424,-0.010602120424084815,-0.013676968898529207
2012/03/15,-0.004532944795208049,-0.0034007821799014737,0.0007484096295373721,-0.011353373758224872,0.008283920474363438,-0.00018693335825770152,,0.0008137642408743151,-0.010185739964050478,0.0014097744360901387,-0.0059625982473574535,-0.0005940005940007209,-0.0006657789613847553,-0.00022773855613755778,-0.0015027048687636935,0.0014295925661185205,0.005012028869286311,0.00554785020804438,0.012534273403838725,0.01710600112170524,-0.004109138724523342,-0.00789935634874206,0.00450845335003125,-0.004051960433798185,-0.0002021835826930829,0.00010495141361859435
2012/03/16,0.017238575378110133,0.012113973724620308,0.041505671195313454,0.007177345687067849,0.009945515869584032,0.018790315041600447,,0.004065512835404794,0.011501210653753091,0.03247301736274055,0.0022721076070162383,0.028528974739970403,0.014656895403064585,0.0066059225512529185,0.02076853616935881,-0.0010706638115631772,0.0009974067424696198,0.016551724137931156,0.012379110251450776,0.0164047422111937,0.028387522693513745,0.018578590386316707,0.01807754644059356,-0.00861553188943398,0.01698685540950451,0.014430036532951426
2012/03/19,0.011510791366906581,-0.003202966958867126,-0.007539492580181828,0.011531484840632045,0.005223497174173586,-0.0034868783262984593,,0.006362795002313737,0.01765409934171136,0.01181710753567855,0.003808487486398171,-0.0034672060098236424,-0.0013131976362442677,0.008146639511201537,0.01818360526833107,-0.0014290818149338413,0.017337584695097608,0.007869742198100438,-0.004585403133358867,0.0282110402821103,0.018456106563954355,0.013317892298783995,0.0030614744060739607,0.002414001207000638,0.009146947703320807,0.0070428779342533625
2012/03/20,-0.024972340761814538,-0.021985455775410223,-0.012902447847582432,-0.006404508774176976,-0.022829883294999687,-0.02753222836095759,,-0.004483273939533294,-0.024992649220817453,-0.044560237175455986,-0.014634146341463428,-0.01942592055668313,0.028928336620644313,-0.017059483726150404,-0.03340090742349655,-0.017531305903398908,-0.0009794319294808007,-0.01050080775444262,-0.020729366602687094,-0.02519456536077025,-0.01575795776867317,-0.006857142857142895,-0.02856794042241484,-0.0026490066225165476,-0.034876847290640445,-0.017079146628752706
2012/03/21,-0.007618738855568186,-0.01988587238457551,-0.016980210114830196,-0.003609642903184107,-0.007845872199459425,-0.020168544645393416,,-0.006812933025403978,0.012062726176115923,-0.024071462153267387,-0.010726072607260773,-0.01714961561206385,-0.009265175718849772,-0.0025119890385932875,0.012284030760012055,-0.011653313911143437,-0.008627450980392082,0.008707482993197235,-0.0268522148177186,-0.014884979702300516,-0.00016010246557796037,-0.018124280782508495,-0.01181349754932759,-0.006640106241699861,-0.0023478971008573657,-0.008945655536693775
