date,CCI_return,SBAC_return,IRM_return,EQIX_return,avg_return
2012/03/12,0.009553555024802485,-0.0010066438494061858,0.0038220986796386747,0.004480416245122187,0.00421235652503929
2012/03/13,-0.01765241128298467,0.00886739218057242,0.006230529595015577,0.011726618705035996,0.0022930322994098307
2012/03/14,-0.028529084846239283,-0.0067918497802637035,-0.002407980736154114,0.007821944108653778,-0.007476742813500831
2012/03/15,0.002097635392829922,-0.0014078841512470408,0.0037931034482758808,-0.0016932900585618915,0.0006973911578242176
2012/03/16,-0.00608943862987632,0.005840886203424045,0.0027481964960496263,0.001908120580385697,0.001101941162495762
2012/03/19,0.016465632778096984,0.004805766920304322,0.004796163069544335,-0.008041690747861763,0.004506468005020969
2012/03/20,-0.006404219250329746,-0.0005978477481067834,-0.004432321854756172,0.0012088607594935574,-0.002556382023424786
2012/03/21,0.007014218009478546,0.0045862412761714655,-0.00171232876712335,0.03736068167914519,0.011812203049417963
2012/03/22,-0.0018825301204817846,0.0065502183406114245,-0.01715265866209259,0.00020540910647048882,-0.0030698903338731154
2012/03/23,0.003394945303659025,-0.005718793137448164,-0.004886561954624669,0.008214676889375605,0.0002510667752404494
2012/03/26,0.0071428571428571175,0.005950019833399489,0.013679410733075992,0.029128259098316178,0.013975136701912194
2012/03/27,-0.008212019410227644,-0.0003943217665614007,0.00795847750865053,0.001913241280382616,0.0003163444030610252
2012/03/28,-0.002822732404967998,-0.004142011834319503,-0.01819430140748357,0.0275912024232845,0.0006080391941283569
2012/03/29,0.00018871485185889547,0.0017825311942958333,0.004545454545454408,-0.008074399231015827,-0.00038942465985167263
2012/03/30,0.006415094339622618,0.00454725187821281,0.002436477549599747,0.017184638360658866,0.00764586553202351
2012/04/02,0.0005624296962878361,0.0019681165124973976,0.003472222222222099,0.00762140362019692,0.0034060430128010633
2012/04/03,-0.00580850665167687,-0.016303280298566092,-0.0027681660899653293,0.007878979380963047,-0.004250243414811311
2012/04/04,-0.00395778364116095,-0.007787539936102261,-0.001387925052047212,-0.021263228346668495,-0.00859911924399473
2012/04/05,0.010406811731314969,0.01569732340511165,0.002779708130646208,0.004153290734824289,0.00825928350047428
2012/04/09,-0.006928838951310801,0.008519912819496822,0.0006930006930006005,-0.007954184406884113,-0.0014175274614243727
2012/04/10,-0.008108617763530113,-0.015324165029469539,-0.011080332409972304,-0.03790879011602244,-0.0181054763297486
2012/04/11,0.024524714828897398,0.02873104549082206,0.011554621848739455,0.01680098561230836,0.02040284194519182
2012/04/12,0.009092596028947852,0.0075640031031807275,0.022845275181723856,0.02314602472926519,0.015661974760779407
2012/04/13,-0.009562339095255612,0.0036573628488931753,0.0033840947546530664,-0.0027556397561930845,-0.0013191303119756137
2012/04/16,0.0074266617155587245,0.0023014959723819395,-0.004384485666104498,-0.01041057772636722,-0.0012667264261327638
2012/04/17,0.013453741245853301,0.00650593187906634,0.00203252032520318,0.024806739086516094,0.011699733134159729
2012/04/18,-0.0010911074740862503,-0.010646387832699666,-0.012170385395537497,-0.0006336100373867115,-0.006135372684927531
2012/04/19,-0.002548698343346034,-0.0034588777863182596,0.011293634496919891,-0.006087184954208125,-0.00020028164673813187
2012/04/20,0.0020076656324146125,0.0023139220979560005,0.020642978003384105,-0.02717696969696959,-0.0005531009908037177
2012/04/23,-0.0036429872495445936,-0.00731050404001532,-0.006631299734747964,-0.007541543213224311,-0.006281583559383047
2012/04/24,0.005484460694698212,-0.0013565891472868685,-0.0016688918558077637,-0.02405180388529149,-0.005398206048421977
2012/04/25,0.019818181818181957,0.018629924315932467,0.00869274490137073,0.011983750846310093,0.014781150470448812
2012/04/26,0.003030843287573415,0.01638407315679169,-0.0009943652635068245,0.13253495684752803,0.03773887700709658
2012/04/27,0.006221116246000635,0.0050609184629801796,0.018248175182481674,-0.0005907963137996575,0.007234853394415708
2012/04/30,0.0,0.003170458784035768,-0.010426849136526584,-0.029436046189623366,-0.009173109135528545
2012/05/01,-0.004062886415827527,0.010039040713887282,0.0036219953901877044,-0.006638246041412721,0.0007399759117086846
2012/05/02,0.0005321035828307341,0.003681207436039058,0.020341207349081403,0.0002451719698361998,0.006199922584446849
2012/05/03,0.0019500088636767998,-0.0042178617274895025,-0.005787781350482302,-0.019675085484222254,-0.006932679924629315
2012/05/04,-0.012738853503184822,-0.008839779005524795,0.010996119016817518,-0.006252344629235962,-0.004208714530282015
2012/05/07,0.0044802867383513245,0.01021924934968399,0.016634676903390933,-0.010066691833396257,0.005316880289507497
2012/05/08,-0.005352363960749229,-0.01416222181350002,-0.013845185651353065,0.0007627431041057342,-0.008149257080374145
2012/05/09,-0.006816143497757943,-0.006902985074626944,-0.011167836630504246,0.009716752844103116,-0.0037925530896965043
2012/05/10,0.0034314610800072476,-0.0037572797294758153,-0.00516295579219106,0.004025347252949896,-0.0003658567971774329
2012/05/11,0.0014398848092151972,0.0003771450122571629,0.003567953292247905,0.015222702499530172,0.005151921403312609
2012/05/14,-0.022645578720345005,-0.021489161168708804,-0.010019392372333624,-0.020177773664075138,-0.018582976481365643
2012/05/15,-0.0018389113644722288,0.004238104411481425,-0.014038524322559587,0.026890926814719274,0.0038128988847922207
2012/05/16,-0.00018422991893884966,-0.007481296758104716,-0.009933774834437137,-0.016374340733472437,-0.008493410561238285
2012/05/17,-0.021558872305140975,-0.02686509470429066,-0.025083612040133763,-0.04582586196146887,-0.029833360252758567
2012/05/18,-0.004519774011299438,-0.009334657398212487,-0.02126929674099476,-0.034174009028620445,-0.017324434294781782
2012/05/21,0.011161558834657637,0.010625501202886856,0.005958640028040696,0.06278330288884382,0.02263225073860725
2012/05/22,0.00280636108512633,0.006744693513191846,-0.0034843205574912606,-0.01031255967916489,-0.0010614564095844936
2012/05/23,0.00391791044776113,0.011231527093596094,0.01538461538461533,0.03209628867305603,0.015657585399757146
2012/05/24,0.009291953168556022,0.019485580670304037,0.004476584022038654,-0.015517947431263446,0.004434042607408817
2012/05/25,-0.002577794144724699,-0.0009556574923547112,0.004456633527596843,-0.00031651579413816133,0.00015166652409481785
2012/05/29,0.012553073657005642,0.0024870862827623963,0.004436860068259385,0.059523872847011106,0.019750223213759632
2012/05/30,-0.01130355515041026,-0.008969465648854924,-0.023785253143051244,-0.028627837160659975,-0.0181715277757441
2012/05/31,0.006822791812649998,0.0003851338340072896,-0.01322659241211277,0.00356857195594662,-0.0006125237023772157
2012/06/01,-0.02783882783882785,-0.011934552454283098,-0.02892416225749561,-0.04812709214640443,-0.029206158674252747
2012/06/04,0.008854559155990982,-0.0017533606078316,-0.004358881220486777,0.016552944515840995,0.0048238154608784
2012/06/05,0.004855275443510942,0.0029274004683841337,0.0361182050346589,0.0034847620857882955,0.011846410758085568
2012/06/06,0.016539676640029644,0.02062658104689641,0.13802816901408455,0.03655764616744528,0.05293801821711397
2012/06/07,0.007861060329067637,0.0,-0.0068069306930692575,-0.015106292258025178,-0.0035130406555066995
2012/06/08,0.013785597678215078,0.0038131553860818457,0.019314641744548222,0.033026161172614366,0.017484888995364878
2012/06/11,0.0019681517266059156,-0.008357075023741611,-0.00580684596577008,-0.007902712087648811,-0.005024620337638647
2012/06/12,0.011071428571428621,0.013981995786247703,0.0027666769136180935,0.020276385234663685,0.012024121626489526
2012/06/13,0.004415400918403423,0.003588968643747803,0.007050889025138174,-0.015378303934565296,-8.076133681897413e-05
2012/06/14,0.011077896957974342,0.008281573498964745,-0.0018264840182649067,0.019583108067519728,0.009279023626548477
2012/06/15,0.004347826086956497,0.002800074668657837,0.011893870082342106,0.03405402698403348,0.01327394945549748
2012/06/18,0.018181818181818077,0.018056589724497307,-0.003013863773357439,-0.002279015570566534,0.007736382140597853
2012/06/19,-0.017687074829931926,0.008411044066557016,0.0036275695284160303,-0.02986694078008123,-0.008878850503760027
2012/06/20,-0.0019044321329639846,-0.008159564823209342,-0.005722891566265154,0.01200847657169768,-0.0009446029876852002
2012/06/21,-0.023764093668690367,-0.012797074954296161,-0.014541048167222015,-0.024255467659376362,-0.018839421112396226
2012/06/22,0.006574271499644624,0.01388888888888884,0.007685213648939371,-0.0065574366616989455,0.005397734343943472
2012/06/25,-0.003353927625772246,0.016255707762557137,-0.0027455765710799884,-0.0036003002460425204,0.0016389758299155954
2012/06/26,0.01842012043924912,0.027138749101365933,-0.006729886815539876,0.028304727491719195,0.016783427554198593
2012/06/27,0.014956521739130535,0.005249343832021136,0.0027717893440100116,0.0008199121522693975,0.00594939176685777
2012/06/28,-0.006511309115832753,-0.00992167101827679,-0.0073710073710073765,-0.01539007548715543,-0.009798515748068087
2012/06/29,0.011728182131769627,0.002988748241912642,0.01980198019801982,0.04392012622846364,0.019609759200041432
2012/07/02,0.02301397886123424,0.0129710780017529,-0.012439320388349606,0.005010020211216659,0.007138939171463549
2012/07/03,0.005332444592567986,0.006921612735767413,-0.004915514592933823,0.004815045601314294,0.0030383970841789676
2012/07/05,-0.0121001160285098,-0.004811823337343202,0.011732016054337935,-0.002029541098207188,-0.0018023661024305637
2012/07/06,-0.0030201342281879207,0.0008634087376964139,-0.016478486420506755,-0.015309004632244938,-0.0084860541358108
2012/07/09,0.007068327162571553,0.008109040717736438,0.0,-0.023004991107796413,-0.0019569058068721057
2012/07/10,-0.008021390374331583,-0.012835871983570057,-0.02140862550418854,-0.015560833822665932,-0.014456680421189028
2012/07/11,-0.003200808625336893,-0.01577669902912615,-0.010462904248573213,-0.0023858635482173485,-0.007956568862813401
2012/07/12,0.008450228156160255,0.002113792496036604,0.001281640499839698,0.004125560538116524,0.00399280542253827
2012/07/13,0.016591251885369473,0.00035155563367905707,0.016639999999999988,0.009944027628915109,0.010881708786990907
2012/07/16,-0.01467194197164512,0.002460024600245969,-0.008498583569405138,0.0035964860562465173,-0.004278503721139443
2012/07/17,0.008198092688639802,0.006134969325153339,0.012698412698412653,0.005287275290800197,0.008079687500751498
2012/07/18,-0.023896448722203756,-0.013588850174216072,0.0034482758620688614,-0.02910238429172518,-0.015784851831519037
2012/07/19,0.00476028561713715,-0.0021193924408335896,0.007497656982193179,-0.0006620922113879102,0.0023691144867772074
2012/07/20,-0.0016920473773266442,-0.0037168141592920367,-0.017674418604651132,0.011383484912365072,-0.0029249488072261853
2012/07/23,-0.0054237288135593476,0.0001776514478593061,-0.005681818181818121,-0.03239637922820393,-0.010831068693930523
2012/07/24,-0.012951601908657073,-0.002664298401420906,-0.008888888888888946,-0.004615952732644035,-0.00728018548290274
2012/07/25,-0.002762430939226568,0.0033837934105076517,0.0019218449711724261,-0.0022259321090706274,7.931883334572065e-05
2012/07/26,0.05072714681440438,0.027511537096201577,0.032608695652173836,0.12722308979364194,0.05951761733910543
2012/07/27,0.016477179106936912,0.01623769217481419,0.014241486068111486,0.026717978379218188,0.018418583932270194
2012/07/30,0.013616469443994195,0.009858915519292744,-0.01098901098901095,-0.027736079874495445,-0.003812426475054864
2012/07/31,-0.01039501039501034,-0.005891264096953286,-0.00586419753086409,-0.01872458420530898,-0.010218764057034174
2012/08/01,-0.0006464124111182912,-0.011344395529969575,0.0009313877677741278,-0.017173589469838935,-0.007058252410788168
2012/08/02,0.002587322121604174,0.0011988354170233695,-0.007754342431761874,0.007309216537231711,0.0008352579110243452
2012/08/03,0.008387096774193692,0.012487170715018703,0.025945608002500897,0.015986452153426978,0.015701581911285067
2012/08/06,-0.003039027511196446,0.013684744044602182,-0.0021328458257160454,-0.004296395491574678,0.001054118804028753
2012/08/07,-0.0046526552222043716,0.0011666666666667602,0.01312977099236634,0.004875371252451632,0.0036297884223200905
2012/08/08,-0.002095422308188266,-0.00033294489761948043,0.004822182037371947,0.006636069226183983,0.002257471014437046
2012/08/09,-0.00048457438216753523,0.003996669442131617,-0.0005998800239952473,0.00897462794164472,0.0029717107444033886
2012/08/10,0.00872656755009693,0.0019903798308176235,0.01110444177671055,0.0019766650194916746,0.005949513544279195
2012/08/13,0.001281640499839698,-0.00016553550736631006,-0.0029682398337783633,-0.005151021691543578,-0.0017507891332121384
2012/08/14,0.005919999999999925,0.0036423841059602946,-0.005358737719559636,-0.006003800605893672,-0.00045003855487327216
2012/08/15,0.00683951010020678,0.013526888815572402,-0.0005986231667164388,0.021168069313528104,0.010233961265647712
2012/08/16,-0.010900473933649235,-0.01481119791666663,-0.0008984725965858198,0.005046722378988511,-0.0053908555169782935
2012/08/17,-0.001916626736942928,-0.00033041467041139416,0.005095923261390967,0.018465470629800196,0.00532858812095921
2012/08/20,-0.006240998559769562,0.0008263097008760489,-0.009543692215925992,0.012564279276891188,-0.0005985254494820791
2012/08/21,-0.0027375201288245554,-0.01354029062087192,-0.006323396567299078,0.0003665445026177494,-0.005558665703594451
2012/08/22,-0.00016147263038912563,-0.0018413123535319098,-0.00424242424242427,0.008478515283481647,0.0005583265142840854
2012/08/23,-0.004521963824289377,-0.005366426295488891,-0.010346926354229957,0.0010897815143495748,-0.0047863837399146625
2012/08/24,0.004055807916937049,0.006238408362839287,0.0009225092250919609,0.003162260402397976,0.0035947464768165682
2012/08/27,0.002585231862982651,0.0035187667560321323,-0.011367127496159646,0.01359108126665709,0.002081988097378057
2012/08/28,0.006285253827558401,0.0010018367006179307,-0.0012430080795524656,0.009788926277149113,0.003958252181443245
2012/08/29,0.006085842408712461,0.0016680567139282232,0.026757934038581288,0.008633747349288123,0.010786395127627524
2012/08/30,0.005253104106972328,0.0006661115736887879,-0.0015151515151514694,-0.0165690043550083,-0.003041235047374663
2012/08/31,0.004908946951702298,-0.005158928274255348,-0.004552352048558639,0.0060571105539493075,0.00031369429570940466
2012/09/04,-0.003939489442168265,0.003178320508531174,-0.007317073170731603,0.003642853713273553,-0.0011088470977737852
2012/09/05,0.006486315456414982,0.0038352509588128747,-0.002457002457002644,-0.0034279376921914073,0.0011091565665084513
2012/09/06,0.020433825840930675,0.007973421926910307,0.016009852216748888,0.020638373210582373,0.01626386829879306
2012/09/07,-0.006469500924214389,-0.010547132498352041,-0.00030303030303024947,-0.021311394161669273,-0.009657764471816488
2012/09/10,-0.011627906976744207,-0.0034976682211859123,-0.0030312215822977384,-0.015445384108978666,-0.00840054522230163
2012/09/11,0.005803921568627413,0.003509944843723911,-0.007905138339920903,-0.02746631005040623,-0.006514395494493952
2012/09/12,-0.005926388022457929,-0.009993337774816813,0.013790989886607319,-0.013380579648825885,-0.003877328889873327
2012/09/13,0.004549733291496771,0.010346567967698617,-0.004534461910519871,0.07477887965692842,0.021285179751400984
2012/09/14,-0.00843354677494923,-0.008575472483556723,0.011235955056179803,-0.02603491271820446,-0.007951994230132653
2012/09/17,0.010552842967396447,0.006382264024185513,-0.001201201201201152,-0.00404542195821378,0.0029221209580417573
2012/09/18,0.00046758104738153783,0.008344459279038707,0.0003006614552016895,0.017790065412614187,0.00672569179855903
2012/09/19,0.010905125408942284,0.009930486593843213,0.011421701232341208,-0.00030310684516288156,0.007988551597490956
2012/09/20,0.002311604253351973,-0.0013110455588332126,0.004457652303120341,-0.013492344231643805,-0.002008533308501176
2012/09/21,0.003382533825338152,0.009189366590088621,0.002662721893491149,0.02182153467882375,0.009264039246935418
2012/09/24,-0.019767085504137416,0.0006504065040651152,0.005311301268810853,0.0028574293162222375,-0.0027369871037598026
2012/09/25,-0.005158668125683885,-0.005281117972050664,-0.012034047549163596,-0.011247188202949232,-0.008430255462461844
2012/09/26,0.006285355122564562,0.004819080290778377,-0.0014854426619131944,0.008796713852376126,0.004603926650951468
2012/09/27,0.013585259212991696,0.01007966184360276,0.0002975304968759751,0.024356020063948103,0.012079617904354634
2012/09/28,-0.012478816823293881,0.012393368742958266,0.01457465794170143,0.008072456363623193,0.005640416556247252
2012/10/01,-0.004992199687987364,0.004292527821939673,-0.012313104661389684,-0.013685998544042843,-0.006674693767870055
2012/10/02,0.012699905926622845,-0.011397815418711432,0.011872959335114341,-0.008315750627368002,0.0012148248039144383
2012/10/03,0.028022913763740442,0.019855884707766114,0.010560281607509436,0.0006946512203360733,0.014783432824838016
2012/10/04,-0.009186746987951744,0.003611241953210831,0.004644412191581848,0.003074226649852685,0.000535783451673405
2012/10/05,0.0001519987840095105,0.007978723404255428,0.009534816527015266,-0.012506178942165103,0.0012898399432787755
2012/10/08,-0.005775075987841882,0.0013968648145272766,-0.0008586147681740597,0.0058567352455323185,0.0001549773260109133
2012/10/09,-0.020635891164781595,0.009919404835709855,-0.003723861357777025,-0.014282820742510194,-0.00718079210733974
2012/10/10,0.010301233026377643,0.003529772866789571,-0.012363427257044313,-0.03337203850295145,-0.007976114966707137
2012/10/11,-0.011586590452649537,-0.01605750114696436,0.04687045123726352,-0.01457228587839321,0.001163518439814104
2012/10/12,0.010472022507033607,0.013677339135840683,-0.020022246941045596,0.00805639476334341,0.003045877366293026
2012/10/15,0.03712296983758678,0.015486047224777755,0.020147559591373376,0.007413691571586334,0.020042567056331062
2012/10/16,0.0017897091722596237,0.0018118677336553812,0.014742698191932968,0.006784863946510233,0.006282284761089552
2012/10/17,-0.006997171356260212,0.00502034664657125,0.03316885964912286,-0.0061171076265996716,0.006268731828208557
2012/10/18,0.005397301349325367,0.00025343752764950267,-0.10374104537012463,-0.02842687252242848,-0.03162929475389456
2012/10/19,-0.019982105577095233,-0.008995502248875686,0.00888099467140302,-0.018414130026305986,-0.009627685795218471
2012/10/22,-0.004412659768715632,-0.0060514372163387176,-0.011443661971830998,0.005688033253117508,-0.00405493142594196
2012/10/23,-0.0030567018187376283,-0.008066971080669783,-0.007123775601068361,0.010332825755927866,-0.0019786556861369764
2012/10/24,0.011191169707189808,0.005830903790087438,-0.0008968609865470656,-0.003540208849176496,0.003146250915388421
2012/10/25,0.00136446331109763,0.0035087719298245723,0.007779772591262724,-0.00714284556749778,0.0013775405661717866
2012/10/26,0.0062074186222558225,0.004408634843417358,0.00920427553444192,-0.010718171926006548,0.002275539268527138
2012/10/31,0.004363526933493844,0.004410473739972831,0.01794645483965862,-0.006819556728812626,0.004975224696078168
2012/11/01,0.008539325842696455,0.003896843647059889,0.01734104046242768,0.016556841464089977,0.0115835128540685
2012/11/02,0.005644682115270472,-0.00030021014710313043,-0.012500000000000178,0.03497112975269623,0.006953900430215848
2012/11/05,-0.012703101920236382,-0.006756756756756577,0.0011507479861909697,-0.03578947368421059,-0.013524646093753145
2012/11/06,0.005834829443447154,0.0037792894935753107,0.0002873563218392938,-0.011954203056768531,-0.0005131819494766932
2012/11/07,0.0008924587237839621,0.008734939759036164,-0.015800057454754546,-0.03088221815823533,-0.009263719282542437
2012/11/08,-0.007281914103135834,0.007464914899970143,-0.005545826036193691,-0.014365579751453583,-0.004932101247703241
2012/11/09,0.00044910179640722525,-0.003704801422643733,0.003815673613149384,0.013880914625848284,0.00361022215319029
2012/11/12,-0.004937902139757533,-0.002528633050721374,-0.007017543859649145,0.0032515687393039894,-0.0028081275777060155
2012/11/13,0.002406015037593967,-0.004771846107963107,-0.010895170789163688,-0.0003980212657075377,-0.0034147557813100915
2012/11/14,-0.01830183018301823,-0.01101288582559179,-0.011610598392378657,-0.012059215017064862,-0.013246132354513385
2012/11/15,-0.01879584352078245,-0.017650178016816787,-0.01777108433734953,0.00857905392555569,-0.01140951298734827
2012/11/16,0.015106681202305072,0.01742905613818624,0.0024532352039250416,0.021236513101558385,0.014056371411493684
2012/11/19,0.010586069346425253,0.015763201814155137,0.018966044661976378,0.02241880485214387,0.01693353016867516
2012/11/20,0.0015181417944434283,0.0010446202059393173,-0.006304413089162408,0.009073239274906442,0.0013328970465316947
2012/11/21,0.00864029104138253,0.0025342874180083186,-0.015407854984894165,0.002600726051148694,-0.0004081376185886554
2012/11/23,0.015178839795611632,0.0074349442379182396,0.00030684258975144374,0.009295288007743707,0.008053978657756256
2012/11/26,-0.013175425610658764,-0.0073800738007380184,-0.01809815950920257,-0.006853662821464046,-0.01137683043551585
2012/11/27,-0.002550255025502546,0.0028252788104088378,-0.003124023742580362,-0.015042053051541937,-0.004472763252304002
2012/11/28,0.00481275379756374,0.005338078291814874,-0.009714822939517309,0.001642180743335775,0.00051954747329927
2012/11/29,0.009429726088908685,0.004129793510324609,-0.0034810126582279777,0.015192031521283678,0.0063176346155722485
2012/11/30,0.0011862396204032066,0.01086956521739113,0.0034931724356939142,-5.38838348497217e-05,0.0038737733596596324
2012/12/03,-0.0007405213270141875,-0.005812263876779911,0.0012658227848101333,-0.005598568346176114,-0.0027213826912900196
2012/12/04,-0.004149992589298934,0.0014615609470913782,-0.00537294563843238,-0.009419662191424871,-0.004370259868016202
2012/12/05,-0.006548593540705472,-0.009194395796847554,-0.0003177629488401168,-0.010984807082741188,-0.006761389842283583
2012/12/06,0.007340823970037436,0.006333775224627969,-0.008264462809917439,0.03254683096645872,0.00948924183780167
2012/12/07,0.017995240928019074,0.011124121779859664,0.004487179487179471,0.01514502836348064,0.012187892639634712
2012/12/10,-0.008327246165084068,-0.0026056745801967818,-0.004148053605615765,0.02314302282671732,0.002015512118955176
2012/12/11,0.010459634649381488,-0.005224963715529718,-0.000640820249919849,0.021537458779884444,0.006532827365954091
2012/12/12,0.027263449482431756,0.009921213889699354,0.0019236934915036752,-0.0008574095055688957,0.009562736839516472
2012/12/13,0.00028384899233624417,-0.0023114706732157986,-0.017279999999999962,-0.0029280125195618734,-0.0055589085501103475
2012/12/14,0.009648127128263129,0.008126267014190613,0.007489417127971354,0.005316237421712167,0.007645012173034316
2012/12/17,0.0011242270938729426,0.007164484381194214,0.0006464124111182912,0.014655519742143408,0.005897660907082214
2012/12/18,0.0002807411566536633,-0.004420992584141525,0.009689922480620172,0.008735791929319392,0.0035713657456129255
2012/12/19,-0.008700533258490073,-0.00014324595330184042,-0.004798464491362786,-0.003690400039364272,-0.004333160935629743
2012/12/20,0.012599093997734956,0.0040114613180515235,0.004178720668595259,0.007457576056894677,0.007061713010319104
2012/12/21,-0.003774640011184105,0.01170091324200917,0.006081946222791235,-0.007010196234609745,0.0017495058047516387
2012/12/24,-0.0002806623631772531,-0.0022566995768690257,-0.008908685968819663,0.001332938388625582,-0.00252827738006009
2012/12/26,-0.005053340819764163,-0.004523607577042621,-0.0048154093097912964,-0.0055711679731795805,-0.004990881419944415
2012/12/27,0.003244920993228151,0.002414086907128743,-0.002258064516129088,0.012493802677243426,0.003973686515367808
2012/12/28,-0.006468851075797977,-0.004533220002833405,-0.008082767539605573,-0.004847713250416219,-0.005983137967163293
2012/12/31,0.02137296532200983,0.010103885014942415,0.01205997392438074,0.014613984155882553,0.014537702104303885
