date,PEG_return,PCG_return,AEP_return,NEE_return,D_return,CMS_return,NRG_return,XEL_return,PPL_return,AEE_return,WEC_return,DUK_return,LNT_return,ETR_return,EIX_return,ES_return,AWK_return,CNP_return,SRE_return,AES_return,EXC_return,PNW_return,NI_return,ED_return,DTE_return,SO_return,FE_return,avg_return
2012/01/20,-0.0016528925619835322,-0.020388349514563142,-0.0021897810218979297,0.008845041673753995,0.005367793240556695,0.0013986013986013734,-0.016443361753958774,0.00037608123354648804,-0.010791366906474864,0.0025348542458809575,0.0,0.0028248587570622874,0.011030274583431199,-0.01033116331729389,0.012756378189094697,0.0028328611898018607,-0.001214697843911261,0.020618556701030855,0.011861969805895045,0.010835913312693624,-0.0035443037974683955,0.005474836807748851,0.0008764241893075564,0.0003404834865508022,0.012077750518965757,0.007114273010226713,0.009479824987846497,0.0022255874301645726
2012/01/23,0.020198675496688745,0.0069375619425173785,-0.005120702267739641,0.0008430281571403242,-0.0017797112912795177,0.010242085661080091,0.029721362229102155,0.0,0.011636363636363667,0.006005056890012517,0.004398826979472137,-0.0014084507042253502,-0.007660167130919215,0.011011011011010874,-0.004445542109162703,0.0028248587570620654,0.00030404378230453055,-0.0037214247740563478,-0.001420959147424461,-0.009188361408882129,0.011941056910569126,-0.005026178010471227,0.007880910683012221,-0.0023825731790333426,-0.0067126608241655505,0.0015452538631346435,0.01155790994461836,0.0032659731517307167
2012/01/24,-0.014605647517039855,-0.011811023622047334,-0.0031862745098037992,-0.0028638814016173075,-0.0033676703645006967,-0.004147465437787989,-0.007817197835237488,-0.00300751879699257,-0.006470165348670065,-0.01790763430725717,-0.009635036496350335,-0.00611189468735307,-0.011695906432748537,-0.017538896746817634,-0.004713470602828229,0.005633802816901401,-0.00729483282674781,-0.008537886872998945,0.0,-0.015455950540958163,-0.015315089128797421,-0.0008419280151547026,-0.007819287576020795,-0.004094165813715356,-0.0058194105500282145,-0.010359268238924413,-0.01761485360628412,-0.007866613128140023
2012/01/25,0.018774703557312256,0.023157370517928433,0.017457585443816148,0.014529481331305938,0.015901411250248465,0.025913928736696068,0.050303030303030294,0.02111613876319751,0.02134587554269185,0.02111324376199608,0.018867924528301883,0.010406811731314969,0.018698224852071066,0.02058738842499297,0.019690927218344978,0.01680672268907557,0.007348438456828088,0.00753498385360607,0.01725364638918525,0.029042386185243352,0.020142784293727622,0.016220771013271573,0.012259194395796813,0.01695786228160312,0.020770392749244637,0.004899777282850737,0.02083838139084082,0.01881256988683417
2012/01/26,0.0064662140316844585,0.004137259673886451,-0.0024166263895601947,-0.006328059950041598,-0.005087067110154497,0.00631483987370296,-0.014425851125216438,0.012186115214180226,-0.0010626992561105775,0.0,0.0063657407407407,0.005149812734082326,0.004182156133828885,0.005783608407391672,0.01148863358592056,0.0027548209366392573,0.015197568389057725,-0.012820512820512775,0.017310718657107982,-0.012967200610221163,-0.0004998750312420475,0.006011608623548881,0.010813148788927363,0.0067374094660603845,0.005179430262671092,0.004432624113475336,0.014004272489912095,0.003292892215917002
2012/01/27,-0.025698682942499218,-0.010421715947649068,-0.03221899224806202,0.004189710072062924,-0.025368731563421787,-0.009861048857014776,-0.023419203747072515,-0.015687705217074077,-0.014184397163120477,-0.009711779448621671,-0.015238642898217414,-0.013507219375873292,-0.016427579824155547,-0.009537166900420613,-0.007733204446592534,0.01098901098901095,0.002095808383233644,-0.0135281385281385,-0.008765898934341654,-0.010046367851622828,-0.011002750687672092,-0.006799917576756576,-0.020111253744116486,-0.014723105236740919,-0.013617960986382127,-0.006619593998234752,-0.010767790262172339,-0.012137937738580214
2012/01/30,-0.003956478733926683,-0.010531471956894412,-0.01226533166458077,0.00016688918558083188,-0.004439063761097595,-0.01358080579447718,0.007194244604316502,-0.015937731653076326,-0.007553956834532416,-0.004428978171464704,-0.007299270072992692,-0.0023607176581681433,-0.009644789461303094,-0.002690455961483984,-0.008280565026790199,-0.010869565217391353,0.002987750224081376,0.0060340098738342896,-0.012138026703658822,-0.004683840749414525,0.004298356510745949,-0.019294605809128673,-0.006113537117903856,-0.004245202920699631,-0.008208955223880654,0.0004442470013326094,-0.002602934216753394,-0.005555584715175094
2012/01/31,0.004303210857331985,0.006435643564356441,0.0025342118601114905,-0.0013348907058233772,0.014187271990271588,0.0018357044515833199,0.004761904761904745,0.0018832391713747842,0.007249003262051357,0.005401970130282763,0.0,0.008518693800283916,0.0068883610451306865,-0.014908419707511111,0.007858546168958647,-0.02197802197802201,0.004766160262138719,0.0070883315158123406,-0.0012287168685273242,0.0007843137254901489,0.0015105740181269312,-0.00021155066638467446,-0.0013181019332162425,0.005457025920873049,0.0009405568096314543,0.011545293072824148,0.0016607354685647113,0.0023937425925043884
2012/02/01,0.0003295978905735186,0.012297097884899078,-0.004044489383215444,0.001670843776107045,0.007593924860112011,0.009161704076958488,-0.00414691943127965,0.0,0.0025188916876575096,0.0018963337547408532,0.00588235294117645,0.007038948850305093,0.010143901863647109,0.00014413375612565282,-0.002680311890838172,0.098314606741573,-0.0014823599169877522,0.011369788846778528,0.01581722319859402,0.015673981191222763,-0.0010055304172951196,0.00846381718154876,0.03167619885613715,0.0008480325644504294,0.004510430370231244,-0.00406057945566296,0.007816200852676314,0.008731400764823552
2012/02/02,-0.011532125205930832,-0.0021865889212827616,0.00431472081218276,0.002668890742285157,0.0017850059500197357,0.00045392646391273495,0.002974419988102328,-0.009398496240601517,-0.010768126346015872,-0.003785488958990557,0.0061403508771928905,-0.00419384902143527,-0.0016347501167678358,-0.0004323389537397304,-0.006107989249938939,0.005115089514066584,0.0008907363420427306,-0.005353319057815886,-0.003287197231833905,0.0038580246913579863,-0.0025163563160544022,-0.0020981955518253326,-0.02515991471215351,-0.0023724792408066353,0.0018709073900839979,-0.02413223140495868,0.03290246768507643,-0.0019253668916232715
2012/02/03,0.008999999999999897,0.008278548819089293,0.00025271670457405193,0.0016636167027117565,-0.002573747772718238,-0.00045372050816683274,0.023724792408066575,0.006451612903225712,-0.0007256894049346707,0.00601646611779616,0.007265329845975055,0.0014038371548898976,0.005146198830409343,-0.0046136101499422155,0.009832841691248762,0.03816793893129766,0.005932957579353193,0.016146393972013007,0.011977087311230594,-0.006917755572636408,0.0020181634712410634,-0.001261564339781418,0.006561679790026309,-0.0008493290300661815,0.0029878618113912125,0.0004516711833784104,-0.009556313993174137,0.00504918460949992
2012/02/06,-0.0013214403700032573,-0.006278676648152626,0.000757958564931771,-0.003986048829098143,-0.0021834061135370675,-0.010440308669995457,-0.017960602549246918,-0.004147812971342368,-0.0018155410312273856,-0.007239534151715521,0.0002885170225044309,-0.006074766355140149,0.0020944845240866705,-0.004055619930475096,-0.0036514118792599914,-0.002450980392156854,-0.0011795930404010502,-0.005826271186440635,-0.0144082332761577,-0.010835913312693513,0.0035246727089628394,-0.0040000000000000036,-0.0017383746197306982,-0.00034002040122416144,-0.010053993669707717,-0.0022573363431149795,-0.006432345508844528,-0.0045189851270066705
2012/02/07,0.01257029440952695,0.002916160388821476,0.006816460489775356,0.0035017508754378035,0.002983887010145292,0.005045871559633097,0.010029498525073954,0.005679666792881344,0.00836667879228803,0.00665821179454662,0.0074992789154888495,0.009873060648801113,0.007895959126799745,-0.005526468877254387,0.003909113119960894,0.0,0.01240035429583708,0.005327650506126824,0.015315001740341172,0.007824726134585402,0.004264927245358763,0.018600718664130156,0.014366565084893423,0.0056122448979591955,0.022757193906338236,0.006561085972850655,-0.00023121387283231432,0.00744513622768573
2012/02/08,0.0084939562234565,0.011146110976496093,-0.01429287863590778,0.0028248587570620654,-0.004363347877826218,-0.006846188954815036,0.0,0.0007530120481926694,0.0021645021645022577,-0.0031496062992126816,-0.0088748926424278,-0.004655493482309203,0.0006912442396314056,-0.004679730915472247,-0.0019469457288879832,0.029484029484029506,0.005249343832020914,0.0010598834128245915,-0.000514226945491969,0.004658385093167627,0.004496627529352981,-0.002282631251296907,0.010300429184549209,0.004397091155081911,0.0025744759102610537,0.0026972353337828547,-0.006938020351526464,0.0012017489725643464
2012/02/09,-0.015873015873015928,-0.011023244668104337,0.001526329178326069,-0.000994200497100306,-0.006772908366533881,-0.0004595588235294379,-0.00233644859813098,-0.00037622272385240407,-0.002519798416126706,-0.003475513428120025,0.0025996533795495935,0.00374181478016844,-0.001611789085885329,0.0023508668821627943,0.0019507437210437573,0.0023866348448686736,-0.0055120394545981055,-0.0026469031233457008,-0.0024009603841537164,0.0030911901081918103,-0.003979109674210446,-0.0024958402662229595,-0.015293118096856406,0.001347028119212057,-0.004768892149669912,0.0015691548980050207,-0.006287843502561619,-0.0025282959711292585
2012/02/10,0.004279131007241643,-0.0006057669008966426,-0.0017780035560071017,0.0011610549013103544,0.0010028078620136771,-0.0055172413793104225,0.014051522248243575,-0.0026345502446367686,0.026705160591844024,-0.007292327203551108,-0.012964563526361328,0.0009319664492077884,-0.0064575645756458355,-0.006156552330694787,0.0,-0.030952380952380953,-0.008459743290548438,0.0037154989384289294,-0.011517964586556628,-0.007704160246533087,-0.005243445692883708,-0.009799833194328533,-0.0051768766177739955,-0.005717168320161337,-0.0057132325838554765,-0.001566696508504939,-0.0004687133817671274,-0.003106653447929934
2012/02/13,0.005244182235332628,0.002060855861316435,0.010432569974554884,-0.005301524188204065,0.00040072129833701453,-0.003698566805362846,-0.013856812933025542,-0.0022641509433961593,-0.018629173989455072,-0.003513254551261613,0.0005837711617047159,-0.0018621973929235924,-0.008124419684308326,-0.006047197640117963,-0.010464833292772147,0.029484029484029506,-0.0011768167107972793,-0.0026441036488630276,0.0003478260869564931,0.01863354037267073,-0.015311244979919869,0.0012634238787112562,-0.005203816131829853,-0.0206325046507696,-0.004263206672845299,-0.004259134723156199,0.008909730363423352,-0.0018478632674804236
2012/02/14,0.003586566677534986,0.005081054923784301,0.0032737345756737035,0.005662891405729509,0.006008411776486922,0.0027842227378189754,-0.0017564402810302804,-0.001512859304084846,-0.002507163323782202,-0.00032051282051270835,0.001166861143523823,0.002798507462686617,0.0,0.005193648909333604,0.0034431874077718305,-0.014319809069212486,0.0008836524300439574,-0.012195121951219523,-0.0005215577190542664,0.027439024390244038,-0.005098139179199435,-0.004837013669821144,-0.0030514385353095363,0.0010360904852357855,-0.006142963514519706,0.0027014858171994227,0.0030211480362536403,0.000808054400428703
2012/02/15,-0.003898635477582846,-0.0021665864227250475,-0.006024096385542244,-0.006790327923153372,-0.0029862631893290414,-0.0023137436372050457,-0.007038123167155463,-0.006818181818181834,0.0035906642728904536,-0.003206155819172829,-0.0002913752913752399,-0.02930232558139534,0.0007020828457757755,-0.005462060820785264,-0.005392156862745079,0.10895883777239712,-0.009123013537374769,0.011272141706924366,-0.0006957731779440035,-0.0037091988130564246,0.001537279016141424,0.002324598478444573,-0.0026235242675995973,-0.005520096601690505,-0.0033714178685146923,-0.007633587786259444,-0.009267840593141785,0.00017596737224606846
2012/02/16,0.022504892367906093,0.020506634499396714,0.00782828282828274,0.007670501917625527,0.006789137380191823,0.005102040816326703,0.02421736562315413,0.0049580472921435526,0.015026833631484937,0.01704728208427153,0.003206062372486107,0.011020603737422086,0.007951356407857935,0.013655929939142109,0.018235584031542684,-0.0065502183406114245,0.01277101277101278,0.0005307855626328628,0.008877284595300239,0.026061057334326065,0.010488616014325824,0.010120177103099204,0.012713722051731713,0.004336513443191636,0.014846833302010864,0.004977375565610842,0.018007483629560506,0.011218562887460214
2012/02/17,-0.0006379585326954373,0.0009456264775415946,-0.004510147832623379,-0.0034750951514148642,0.0029750099166996335,-0.005999077065067082,0.009227220299884653,0.0003795066413661008,0.0035248501938667243,0.008855154965211831,-0.0011621150493899002,-0.009478672985782088,0.0006960556844548549,-0.007468150534485352,-0.0038722168441434057,0.00659340659340657,-0.008211143695014744,0.006896551724137945,0.006211180124223503,-0.005805515239477477,-0.005822784810126547,-0.0010436234606553407,0.029870129870129825,-0.0005181347150259308,0.005555555555555536,-0.0009004952723997706,-0.003445899379738049,0.0007177487954977557
2012/02/21,-0.01308649856367683,-0.0009447331128957792,0.0035237855524792305,0.003155097974094856,-0.00850306505833498,0.00046425255338911064,0.015428571428571347,0.0026555386949924653,-0.006673691605198373,-0.005329153605015624,-0.0046538685282141445,-0.00191387559808609,-0.006955715279387986,-0.004426084390675711,0.01263362487852282,-0.013100436681222849,-0.009461856889414588,-0.0015806111696523573,-0.00137174211248281,0.005839416058394109,-0.0089126559714795,-0.009611366485582917,-0.002942412778478398,-0.0001728011059269896,0.0007366482504604921,-0.007210455159981977,0.0004610419548178868,-0.002294557287036503
2012/02/22,0.001293661060802087,-0.009219858156028438,-0.0007524454477049192,-0.0038073166694255756,0.006581571599521219,-0.0013921113689095987,-0.012380416432189012,0.0018917896329928574,0.00954738330975946,0.0034667507091081795,0.002045587375803626,0.003355704697986628,0.005136586504786322,0.00014819205690552728,0.0009596928982724684,0.0022123893805310324,0.004776119402984946,-0.008443271767810012,0.0005151098901099438,0.002902757619738905,0.0066803699897224345,0.0,-0.00843170320404718,0.0,0.0007361059992638808,0.002723558783477076,0.008064516129032251,0.0006892860738771892
2012/02/23,-0.014857881136950968,-0.005965163445478372,-0.048443775100401765,0.0004985044865404298,0.009312462849217384,-0.0023234200743494915,0.010826210826210714,0.0,0.0021015761821365775,0.008793969849246075,0.002916302128900705,-0.00191113234591489,0.002090592334494934,-0.005037783375314686,0.00431447746883995,0.011037527593819041,0.013666072489601833,0.002128791910590788,-0.010296893770379345,-0.00361794500723589,-0.0040837161817253165,0.0016877637130801038,0.001700680272108901,0.001728309713100673,0.007907318867230506,0.0013580805794477513,0.005714285714285783,-0.0003242512392184657
2012/02/24,-0.002295081967213175,0.002160345655304985,-0.004748087575837556,0.009300780601229075,0.007459756576364329,0.009781089892873851,0.006200676437429609,0.0,0.008388675288360847,0.0037359900373601374,-0.0005815644082582949,0.010052656773575919,0.00347705146036148,-0.000148920327624813,0.007875894988066845,-0.02401746724890841,-0.0058616647127782695,-0.0015932023366966863,0.006415814114790974,0.002178649237472907,0.006406970784213151,0.0006318449873630172,0.005093378607809784,0.015182884748102143,0.0007297938332420095,0.006781193490054127,0.0015909090909091983,0.0027480877047247106
2012/02/27,0.008215576733486607,-0.003592814371257469,0.013252054068380703,0.0008227743952606836,0.0017537022603273389,-0.0027675276752766598,-0.014005602240896309,0.001888217522658664,-0.004159445407279083,-0.00837468982630285,-0.002909514111143263,-0.0014218009478673688,-0.0009240009240009117,-0.0008936550491510653,0.001657589391427905,-0.01118568232662187,-0.000589622641509524,-0.009574468085106314,-0.002412129565816712,-0.007246376811594346,-0.0030557677616502854,-0.0002104820037885924,-0.005489864864864802,-0.006968048946295102,-0.0096627164995442,-0.002469690166142735,-0.005445881552076259,-0.0028062913854312527
2012/02/28,-0.0009778357235984414,0.0016826923076922462,-0.007062516348417369,-0.005590266359750129,-0.0031122349737404686,-0.00786308973173,-0.0028409090909091717,-0.004523181304183943,-0.0017403411068569463,-0.0012511729746637057,-0.0032098044937264314,-0.0028476506881821573,-0.010173410404624272,-0.0025342874180083186,-0.0073286052009454705,-0.013574660633484115,-0.005014749262536977,-0.00537056928034374,0.00829015544041467,-0.01897810218978102,-0.003575989782886313,-0.007157894736842141,0.003397027600849256,-0.0054766387129898675,0.0012886597938144284,-0.002025658338960068,-0.0004563084645219373,-0.004001012669589348
2012/02/29,0.004241435562805984,0.0002399808015358662,-0.009220231822971603,-0.01603835978835977,-0.015219512195121965,-0.0018648018648018683,-0.02564102564102555,0.0030291556228700944,-0.00453277545327746,0.004384591293454365,-0.0023419203747072626,-0.004283674440742513,-0.0039710348049522,-0.004184725751008811,-0.002857823291259942,-0.034403669724770714,0.016305959086866384,0.052375809935205186,0.014731072285029123,0.008928571428571397,0.0015380671622662323,-0.0027565733672603177,0.015658061785865485,-0.00017208742040952796,-0.00735429306857871,-0.003382949932341117,0.010956402647797292,-0.0002161611603452563
2012/03/01,0.0006497725795970855,0.006477927063339717,0.003190640787024579,0.005041169551335933,-0.0011888250445809545,-0.0037365716954694816,0.005847953216374213,-0.0037750094375235133,0.0007005253940455258,0.002182725288431664,0.002640845070422726,0.0033460803059270905,0.0018761726078799779,0.009755365450998088,0.021733938380702256,-0.009501187648456089,-0.0026254375729288792,-0.006670087224217469,0.0010128291694799785,-0.0022123893805310324,-0.0025595085743537194,-0.00318945354029343,-0.0050000000000000044,0.0032702237521513577,0.007779218373772823,0.004073319755600879,0.0011289230074509327,0.0014907096161548242
2012/03/02,0.007467532467532401,0.0030989272943979795,0.006095944871455261,-0.00016719612105009496,0.002182106724856414,0.0037505860290671933,0.005232558139534937,-0.0026525198938992522,-0.003850192509625483,-0.005289359054138187,0.0014632718759144403,0.0023820867079562547,-0.005617977528089901,-0.002229488703924032,0.0007012622720898865,-0.021582733812949617,-0.00906697864872752,0.008780991735537258,-0.006913996627318619,-0.002956393200295615,-0.002309468822170757,-0.006186006825938506,-0.007956448911222713,0.0003431120260766196,-0.0011027384671934426,-0.0022537750732475326,0.003157419936851369,-0.0013140545969822688
2012/03/05,-0.0022558814050918086,-0.0030893536121672227,0.007903055848261342,0.0006688963210703669,0.005938242280284944,0.007006071929005042,-0.00578368999421619,0.004559270516717451,0.0035137034434293835,0.008445417578980319,-0.0011689070718877703,0.002376425855513231,0.0007062146892655718,-0.0001489646953670709,0.006774118196682943,0.022058823529411686,0.005608028335301052,-0.011264720942140372,0.00016980811682798524,-0.008154188287620379,0.002572016460905102,-0.003863490019317628,0.0021105951878428453,0.0013719773623734888,0.00018399264029445028,-0.0015812062344703337,0.005170863309352569,0.0018454488644163334
2012/03/06,-0.010981912144702788,-0.0023837902264600697,-0.001829587036069058,-0.005180481283422522,-0.005903187721369441,-0.006957328385899797,-0.02734147760325789,-0.007186081694402491,-0.01085434173669464,-0.007133995037221008,-0.002340550029256816,-0.0033191085822664723,0.002352387673488554,-0.005363528009535101,-0.001856148491879317,-0.04076738609112707,-0.014969181097739925,-0.007767995857068777,-0.009847198641765642,-0.029895366218236186,-0.006670087224217469,-0.0004309416074120831,-0.005897219882055493,-0.0006850488097276397,-0.009013980868285532,0.010180995475113086,0.0,-0.007853427449313763
2012/03/07,-0.012410189418680662,0.0035842293906809264,0.0010473946059177397,0.0036956156559717623,-0.000593824228028561,0.00794021485287244,-0.005980861244018976,0.003809523809523929,-0.010619469026548645,-0.0040612308653545925,0.009384164222873803,0.0004757373929591413,0.007979347570992834,0.0010485320551227861,-0.0009298000929801598,0.004999999999999893,0.011025029797377739,0.006784968684759862,-0.0005144032921811093,0.0030816640986131016,-0.005940082644627975,0.008191420564776841,0.0004237288135593431,-0.003427592116538203,0.00779654724336365,-0.0004479283314668958,-0.0013419816595839906,0.0012963242903465194
2012/03/08,0.0092592592592593,0.00642857142857145,-0.0010462987182841,0.00016736401673633772,0.002178649237472685,0.005097312326228121,0.004211793020457266,0.006072106261859611,0.0046511627906975495,0.0009410288582183401,0.006972690296339179,0.005706134094151105,0.0034924330616996624,0.0071824031123748355,-0.0067473243369008395,0.03731343283582089,-0.0020630710285882703,0.006739243131156147,0.0027448962086120687,0.01228878648233489,-0.000779423226812237,0.007483429548855947,0.01228293096145694,0.0029234737747205752,0.013630502855037863,0.0031369034281873986,-0.004255319148936065,0.005407891501138024
2012/03/09,-0.007536041939711691,0.013484740951029028,0.0005236973029589809,0.004183400267737669,0.003162055335968361,0.009220839096357736,0.002396644697423511,0.00678989060731805,0.0064102564102566095,0.0003133813851456946,0.005481823427582411,0.0,0.006728538283062635,0.008319714752637042,0.0030452096509721027,0.014388489208633226,0.004725339633786296,-0.008238928939237944,0.012318220701454274,0.0007587253414262918,0.011700468018720711,0.007003395585738703,0.008786610878661172,0.0012002743484225142,0.006360167181537424,0.007594371230734698,0.005623031938821521,0.0049905301984235935
2012/03/12,0.0069329811819083265,0.009803921568627416,0.012300444909709496,0.012664555907348829,0.011229314420803771,0.01187756966651432,-0.014943215780035879,0.01311352566504298,0.008846426043878308,0.008458646616541277,0.00946915351506461,0.010401891252955098,0.005070292694169032,0.007072344187416979,0.018449322746380226,0.016548463356973908,0.0023515579071133885,0.005711318795430964,0.008281223593036957,0.006065200909780133,0.0231303006939092,0.01201264488935716,0.010783907092492884,0.014043500599417724,0.009028530155290815,0.006207049434715062,0.009170208007157177,0.009410410371518525
2012/03/13,-0.0003278688524590567,0.005779010633379489,0.00956566701137529,0.0023037683067301806,0.0005844535359438296,-0.0004514672686228849,0.014563106796116498,0.003328402366863825,-0.004559803577692145,0.0003106554830694108,0.0025582717453098702,0.002807674309780017,0.0016051364365972098,0.002194586686174116,0.004586104104563171,0.03488372093023262,0.008504398826979509,0.005162622612286949,0.004860878310425809,0.0037678975131876236,-0.005275056518462717,0.0012494793835899909,-0.0024620434961019066,0.0032089174125990994,0.010379384395132307,0.0004406256884774695,-0.003102836879432691,0.003943173551705292
