date,T_return,NFLX_return,FB_return,DISCK_return,VZ_return,IPG_return,DISH_return,CMCSA_return,NWSA_return,NWS_return,DISCA_return,CHTR_return,DIS_return,ATVI_return,OMC_return,GOOG_return,EA_return,avg_return
2012/01/19,0.0029673590504453173,0.049928962857722636,,0.017767767767767895,-0.00025634452704426103,0.007554296506137925,0.03200275292498289,0.005832037325038897,0.02334024896265552,0.02452733776188043,0.016367356217322104,0.009390503189227628,0.010763710917478075,0.010647010647010458,0.01274155871734961,0.010522886849135604,-0.03943044906900339,0.012166687256131709
2012/01/20,0.002958579881656709,-0.03112313937753719,,-0.016965822473567815,-0.0007692307692307443,-0.014058106841612017,-0.037679226408802946,0.007730962504831851,-0.027369488089204252,-0.01945137157107235,-0.020353388503690506,0.0007021239248727884,-0.0032961460446245816,-0.00972447325769843,-0.020549381421681612,-0.0837750663136938,0.022234891676168766,-0.015718017692805383
2012/01/23,-0.003605375286791279,-0.06264964086193137,,-0.005252626313156372,-0.014626635873749017,-0.0066539923954372915,-0.007969507969508016,-0.005370157268891451,0.0010422094841062712,0.005595116988809767,-0.002739726027397249,-0.00017540782318892223,-0.00152632917832618,-0.01227495908346976,-0.011560693641618491,-0.0008020102868993018,0.002788622420524245,-0.007861319569807776
2012/01/24,-0.010197368421052566,-0.013729246487867108,,0.0025144581342719796,-0.015885416666666652,-0.000956937799043045,0.0076842472930493955,-0.002699575780948704,-0.007287870900572702,-0.005058168942842611,0.00045787545787545625,-0.0063157894736841635,0.0,0.0173985086992543,0.00021659085986569515,-0.007839236649841319,-0.0022246941045606095,-0.002745164048922666
2012/01/25,0.003988035892322994,0.02557461961799934,,0.004013042387760235,-0.002646202699126743,0.003831417624521105,-0.0045060658578857105,0.010054137664346596,-0.015207131620346037,-0.009659379766141396,0.017848970251716167,0.01889124293785316,0.007898089171974654,-0.02687296416938112,0.010610653962754402,-0.019692562265549718,0.00557413600891854,0.0018562524463585292
2012/01/26,-0.02515723270440262,0.22064393939393945,,-0.003997002248313897,-0.009286282833642745,-0.021946564885496178,0.0003481894150418885,0.0072741194486982685,0.0021299254526090383,0.0010266940451744144,-0.003147482014388303,0.013515855137757882,-0.005308392315470201,0.0,0.0014998928647953491,-0.0024407979497585996,-0.021064301552106368,0.009630659953402336
2012/01/27,-0.009847198641765642,0.06706318420825785,,-0.017055430147980943,-0.0034815211569363402,-0.00487804878048792,-0.03793943612948136,0.0007601672367920642,0.0031880977683313994,0.0010256410256410664,-0.01511050969778982,-0.015045306890066668,-0.0025412960609911828,0.01673640167364021,-0.004706889174154849,0.020911812037029076,0.027180067950169917,0.0016412334512629287
2012/01/30,0.006172839506172867,0.013248242992164094,,-0.0066343454963000426,0.010749798441279212,0.02450980392156854,0.02785817655571643,0.0011393847322447304,0.011122881355932313,0.0030737704918031294,-0.014884359972521133,-0.013539316090956488,-0.006624203821655961,0.0016460905349793276,-0.005588993981083479,-0.003948377666415093,-0.006063947078280063,0.002639840276540524
2012/01/31,0.0023858214042262738,-0.04169656382045761,,-0.002054970459799632,0.0013294336612601487,-0.011483253588516651,-0.017247448081661343,0.00834597875569032,-0.013619696176008445,-0.005617977528089901,-0.0032543003254300595,0.014253035368643419,-0.00230828417542972,0.013968775677896561,-0.014051015996541238,0.004189080648790755,0.0302273987798114,-0.002289624115975983
2012/02/01,0.006460387623257402,0.02304492512479195,,0.010553410553410414,0.003717472118959231,0.02420135527589551,0.018266475644699076,0.01015801354401824,0.02071163037705781,0.019003595274781793,0.013526119402984982,0.011103400416377474,0.011053984575835507,-0.014586709886547755,0.024117518088138556,0.0012411956567062177,-0.007267833109017352,0.010956558792584316
2012/02/02,0.00641891891891877,0.008376026673172277,,-0.007896077432501203,-0.006349206349206216,0.000945179584120881,-0.002110446711220515,-0.005959031657355673,-0.014568158168574263,-0.011592741935483875,0.0055223193741371635,-0.00823610157858623,-0.010678871090770481,0.00164473684210531,-0.011560693641618491,0.0073687134835076495,0.06100867678958788,0.0007708276937645614
2012/02/03,0.0053709298422288665,0.01959677419354855,,0.010012836970475059,0.007454739084132189,0.025495750708215192,0.019034191046880533,0.017234919445485053,0.017951425554382228,0.017848036715961246,0.021967963386727574,0.006401384083045025,0.028013364173734345,0.008210180623973606,0.022092267706302682,0.019175933058329653,-0.01661129568106323,0.01432808755702241
2012/02/06,0.0006677796327212437,0.022304832713754497,,0.011184544992374201,0.007928118393234707,0.0018416206261511192,-0.01141473538567972,-0.002209944751381143,0.014522821576763434,0.012024048096192397,-0.0006717420510522487,0.002406738868832692,0.011500000000000066,0.0032573289902280145,0.004026276753549496,0.021397564388926815,-0.012474012474012364,0.0053932025231627
2012/02/07,0.0023356690023357274,-0.010599613152804666,,0.019607843137254832,-0.0057682223387519604,-0.0009191176470589868,-0.0017494751574527179,0.0,-0.0030674846625766694,-0.0004950495049503845,0.01467622675330471,-0.008060367003944413,0.012852199703410783,0.009740259740259605,0.0018995356690585385,-0.0038089771392251226,-0.026842105263158,-1.2417366518670259e-05
2012/02/08,-0.0006657789613847553,-0.03034094463559589,,0.006903353057199135,0.0,-0.0018399264029438367,-0.020329477742726976,0.005906238464377989,0.006153846153846176,0.000990589400693409,0.0014353538699349855,0.004840940525587811,0.00707662274280163,0.008842443729903726,-0.0002106593638087073,0.0050759923834073906,-0.013520822065981597,-0.0012301393027930943
2012/02/09,-0.0009993337774817368,0.006774193548387153,,-0.002203721841332107,0.0,-0.0036866359447004227,0.023971377459749643,0.007706422018348702,-0.020897043832823647,-0.012370113805047045,-0.007276736493936009,0.011527873365450914,0.00629997576932384,0.008764940239043728,0.009481668773704044,0.00264005911748999,-0.020285087719298156,0.0005904898048049306
2012/02/10,-0.005001667222407469,-0.007289330342838851,,0.007116564417177784,-0.006065400843881963,-0.007400555041628176,-0.004192872117400492,-0.010378732702112203,-0.0018219677251432032,-0.005511022044088154,-0.005108840515326563,-0.003401939105289964,-0.0019263183241030601,-0.026461295418641506,-0.007305364224587607,-0.00907671772228047,-0.02518186905428088,-0.007437957999177049
2012/02/13,0.006702412868632601,-0.04542887113693217,,0.007797270955165692,0.011674184133722676,0.0018639328984155767,-0.0052631578947367474,0.008647654093836277,0.012255541069100317,0.013098236775818561,0.008260772493860147,0.02355350742447504,0.008202653799758597,-0.006085192697768749,0.009671993271656909,0.01038114622870423,0.0040183696900113475,0.004334403373357519
2012/02/14,0.0009986684420772995,0.04032121724429416,,0.0024177949709864865,-0.002360346184107076,-0.0046511627906977715,0.00035273368606691946,-0.005837285662167124,-0.013395157135497215,-0.009945300845350502,0.0008857395925598865,0.000833750208437678,-0.004546542234984408,0.018775510204081636,-0.0004164931278634043,-0.003985625547441307,0.009719839908519212,0.0018229587955571544
2012/02/15,-0.006651147322913165,-0.008206711627528951,,0.0014471780028944004,-0.0055205047318612754,0.010280373831775824,0.024330042313117195,0.046605504587155844,-0.01618798955613565,-0.010547463586137673,0.012168141592920234,0.03665444851716093,-0.008413461538461564,-0.0064102564102563875,-0.012083333333333335,-0.006887972204015158,0.005096262740656776,0.003479569454689878
2012/02/16,0.005021760964178057,-0.0012289038177946132,,-0.006984585741811378,0.005815490351572805,0.011100832562442209,0.016867469879517927,0.004382889200561069,0.009023354564756003,0.013197969543147225,-0.017704918032786954,0.004660880745740892,0.007030303030302942,0.009677419354838568,0.014129059468578786,0.001585342492899322,0.0011267605633802358,0.0048563203205951935
2012/02/17,-0.0003331112591604679,-0.0004921663522270414,,0.0072762551540141995,0.010775295663600692,-0.009149130832570851,-0.01760324983073802,0.01832780589980798,0.031036296685954756,0.014529058116232507,0.006230529595015577,0.005439129739241766,0.005055368319691889,-0.02316293929712454,0.006862133499688117,-0.003099666850238658,-0.01688238604389425,0.0021755763879558535
2012/02/21,0.010996334555148257,-0.03652031185884275,,-0.012280279316156939,0.0007800312012480326,0.008310249307479145,-0.008959338387318994,-0.0034281796366130157,-0.003061224489796066,-0.0019753086419752597,-0.013489606368863316,-0.0023866348448686736,-0.004311377245509007,-0.017170891251022113,0.006402313093762713,0.015480268995100133,-0.014310246136233551,-0.004745262564028838
2012/02/22,-0.0019775873434410007,-0.04258943781942082,,-0.005850804485616812,-0.007274616783580212,-0.008241758241758212,0.013908205841446364,0.007223942208462342,-0.01228249744114629,-0.008411677387432093,-0.008069939475453869,0.00031897926634760765,-0.007216742843396573,0.006655574043261225,-0.006772009029345383,-0.00986970684039079,-0.005226480836236891,-0.005979784822981338
2012/02/23,0.005944517833553542,0.005249110320284522,,0.001716527709661575,-0.0020936927505887937,0.007386888273314796,0.01577503429355276,0.018101092896174675,0.018134715025906578,0.009980039920159722,-0.0020338983050848247,0.012436224489795977,0.005088441967530777,0.005371900826446341,0.0080578512396694,-0.00301018192584801,0.003502626970227851,0.0068504499240473055
2012/02/24,-0.003939592908732803,-0.011682449774316206,,0.007099143206854341,0.0002622606871229838,0.0650779101741521,-0.027683997299122187,-0.02079838980207971,-0.004580152671755711,-0.0034584980237152285,0.008378623188405987,-0.001102362204724372,-0.004098360655737543,-0.004110152075626705,-0.003689280590284838,0.006253039980416819,-0.015125072716695831,-0.0008248332178649315
2012/02/27,0.0006591957811470373,-0.020238201844721138,,0.003889158969372808,-0.0002621919244886195,0.016351118760757455,0.013541666666666785,0.0,-0.0035787321063395217,-0.004462072384729954,0.000673703121491176,0.0022071574964528384,0.007988380537400142,-0.016921172100701654,-0.0002057189878625909,-0.0009674044608165566,-0.007088009450679333,-0.0005258201204406954
2012/02/28,0.005599472990777343,0.035737135545196974,,0.030266343825665842,0.0005245213742459676,-0.006773920406435208,0.0013703323055840322,0.006166495375128367,0.01641867624422777,0.009462151394422413,0.026256732495511637,-0.00015730690577309137,0.00696445725264172,0.012594458438287104,0.005349794238683092,0.014902118790106833,-0.005948839976204545,0.00992078893637914
2012/02/29,0.001965280052407481,-0.022855630074126276,,0.02138660399529968,-0.0010484927916120101,-0.0008525149190110604,-0.0020526855969893454,0.0011916922029282517,0.003028773346794633,0.0009866798223976403,0.020118084408484727,-0.002359974826935285,0.0014309563558312366,-0.009121061359867455,0.01187065083913219,-0.00022641051397309653,-0.022441651705565557,6.376870219973463e-05
2012/03/01,0.0013076168682575329,0.018242572022035608,,-0.0013805798435343464,0.008396746260823873,-0.0068259385665528916,-0.013027082619129327,0.0015303519809555244,0.0050327126321085824,0.0034499753573189462,-0.0027867095391209684,-0.002680965147452974,0.00952607763753277,-0.02259414225941414,-0.013754045307443397,0.006712527294783666,0.021732476277930957,0.0008050995655687135
2012/03/02,0.007835455435847294,0.020842572062084175,,0.02073732718894017,0.006245120999219367,-0.006013745704467333,0.016672455713789613,-0.007130730050933787,-0.008012018027040546,-0.01031434184675839,0.018056749785038573,-0.010752688172043001,-0.0007077140835103357,-0.0008561643835616195,-0.008408531583264933,-0.0018477184496235033,0.005392450569203122,0.002608654965807429
2012/03/05,0.0038872691933915515,-0.037271937445699344,,0.005417607223476395,0.00853374709076804,0.009507346585998278,0.004441407584557577,-0.004787961696306353,-0.016153457849570896,-0.01538461538461533,0.0033783783783785104,-0.003356777493606189,0.008026440037771643,0.003427592116538314,0.0010341261633919352,-0.011267605633802802,-0.01728247914183567,-0.0036156825169477713
2012/03/06,-0.008551145530816262,-0.0332099990975544,,-0.02604400538841478,-0.007948717948717987,-0.02482876712328763,0.004761904761904745,-0.006185567010309256,-0.01975371985633645,-0.020161290322580627,-0.019991582491582505,-0.023255813953488413,-0.016393442622950838,0.0017079419299743659,-0.014462809917355268,-0.01512410256410257,-0.003032140691327956,-0.014529578614184115
2012/03/07,0.005044751830756589,-0.018108839727433934,,-0.0013831258644537714,0.004652364952184129,0.0026338893766462146,0.056872037914691864,0.011065006915629283,0.01701125359853428,0.015946502057613055,-0.00042946102641194805,-0.005911330049261032,-0.005952380952380931,0.0059676044330776445,0.0039832285115304344,0.0030414737158999117,0.0042579075425790425,0.006168180201825052
2012/03/08,0.0038860103626943143,0.02737902842475526,,0.021929824561403466,0.00900437355286865,0.030647985989492144,0.004163997437540035,0.0129958960328318,0.009006690684508545,0.010126582278481067,0.011385606874328769,0.008259002312520636,0.006467065868263511,0.01737288135593218,0.020881186051367795,0.0005603493829982042,0.05390672319806167,0.015498325273003002
2012/03/09,0.005806451612903274,0.009808457481262245,,-0.004517732098486604,-0.003059663437021909,0.002548853016142827,0.0035087719298245723,0.007427413909520508,0.011476664116296664,0.009022556390977376,0.0021240441801189114,0.0008191349934469905,0.005235602094240788,-0.00791336942940446,-0.008181632235630953,-0.011348304981580681,-0.008045977011494121,0.0009194544081947142
2012/03/12,0.00833867864015403,-0.02684871254467147,,-0.00862264579078742,0.005626598465473087,0.0025423728813558366,-0.011443102352193257,-0.007707774798927591,-0.018658598083711397,-0.016393442622950727,-0.009961848240779947,0.022589621869373078,0.0023674242424243097,0.0025188916876572875,0.0018560527943904948,0.008163298625572635,-0.024333719582850577,-0.004372931550654477
2012/03/13,0.006043256997455337,0.0014124293785309217,,0.03524834058136861,0.004069175991861629,0.01183431952662728,0.015755627009646167,0.014522120905099634,0.025693730729702047,0.02474747474747474,0.030828516377649384,0.006723227149031619,0.039442607463391566,0.00670016750418756,0.011527377521613813,0.020870874299896647,0.026128266033254244,0.01759671951354945
2012/03/14,-0.005690799873537822,-0.010343206393982118,,-0.014592084899403002,-0.0002532928064842288,-0.007518796992481147,-0.006647673314340019,-0.00848868175765638,0.0030060120240480437,-0.0004928536224739766,-0.004984423676012484,0.003498171410398987,-0.012042717564189953,0.02579034941763725,-0.0008140008140008481,-0.002897536199090167,-0.0454282407407407,-0.005493735987644285
2012/03/15,0.0060413354531001495,0.04674584323040376,,0.0020192954902400473,0.0017734988598936408,-0.004208754208754217,0.014340344168259911,0.0005036091992614011,0.008491508491508482,0.007396449704141883,-0.0008348987685242726,0.006021232768182561,-0.00022999080036789632,0.010543390105433925,0.014867617107942932,0.008344307672921714,0.013034252803880042,0.008428065079845254
2012/03/16,-0.001580278128950674,-0.0019061450485613474,,0.011867442901925651,0.0007587253414265138,-0.002535925612848655,-0.010053408733898705,-0.010067114093959773,-0.008915304606240682,-0.006852667645619204,0.0012533946104031912,0.007875255945818171,-0.006441223832528209,0.015248796147672605,0.0036122817579771205,0.006294946307536353,0.044883303411131115,0.002715129920080217
2012/03/19,0.0018993352326686086,0.03974172426336864,,0.0059747731799071335,0.0020217336365933036,0.013559322033898313,-0.0025388765471279218,0.012203389830508504,0.005497251374312784,0.007392804337112091,0.0033382015439182844,-0.00031254883575559944,0.005788376939106277,-0.010276679841897285,0.0013997200559887624,0.014303085060254794,-0.016609392898052633,0.0052113887103002535
2012/03/20,0.004423380726698234,0.0060351613749671795,,-0.01671799384073902,-0.0005044136191676429,-0.026755852842809347,-0.007317849188673287,-0.003014065639651675,-0.011928429423459397,-0.015655577299412915,-0.013932210438760695,-0.0115679224636549,-0.004604051565377465,0.0,-0.003993610223642086,-0.0007728792950211227,-0.00931857891671517,-0.007226555790963707
2012/03/21,0.001572821642025879,0.044166231959659186,,0.02662192393736018,0.0037850113550339515,-0.010309278350515538,0.03685897435897445,-0.0020154517971111563,0.00452716297786715,0.004473161033797135,0.019190215099114116,0.01233591649533472,0.0006938020351525687,0.0007987220447285281,0.000400962309542896,0.0102448185487507,-0.005291005291005235,0.009253374272419346
2012/03/22,-0.004082914572864249,-0.011407160699417052,,-0.0008716495968620341,-0.00301659125188547,-0.00868055555555558,0.01700154559505407,0.006058566139347077,-0.012518778167250888,-0.011380504700643224,-0.0031036623215393577,0.00968598656459907,0.0004622140050842827,0.015961691939345712,0.0052104208416832165,0.00948468731787555,0.0023640661938533203,0.0006979601081765277
2012/03/23,-0.0059918006937874635,0.012296807883432903,,0.012213740458015154,-0.0060514372163387176,-0.004378283712784703,-0.003039513677811634,0.003178320508531174,0.003549695740365122,0.0030030030030030463,0.004566210045662045,0.004332353396255595,0.008316008316008316,-0.0019638648860959007,0.0003987240829346206,-0.00535556079801236,-0.005896226415094463,0.001198636002142671
2012/03/26,0.008565989847715727,0.014976287544720801,,-0.00021547080370609706,-0.0022831050228311334,0.013192612137203241,0.007012195121951281,0.012172753043188322,0.02021222839818093,0.01896207584830356,0.008471074380165255,-0.008319211215529032,0.016723940435280804,0.0051160960251868115,0.016341171781586228,0.010488787073151595,0.008303677342823335,0.009357568871086977
2012/03/27,-0.004718464926077304,-0.010820559062218127,,-0.0053879310344827624,-0.017035341978133833,0.012152777777777901,-0.015137753557372124,-0.00593080724876438,0.002971768202080227,0.00342801175318308,0.0141364474492931,-0.006058723007612343,-0.005182514646237091,0.007047768206734473,-0.001372549019607816,-0.003557513019342484,0.0011764705882353343,-0.0021430570951590094
2012/03/28,-0.008849557522123908,-0.015455374160934787,,-0.005200433369447532,-0.0103466114847387,-0.012006861063464935,-0.0018444512757455067,-0.008286377195889982,-0.02518518518518531,-0.026354319180087793,-0.002626262626262643,-0.011409815567364756,-0.01449603624009066,-0.013219284603421477,-0.010210092283526429,0.013508067339245367,-0.013513513513513487,-0.010343506745784534
2012/03/29,-0.004783163265306034,-0.03160641387147012,,0.001089087344805062,-0.004966021955044364,-0.01388888888888895,0.0027717893440100116,-0.0030080213903744824,-0.015197568389057614,-0.014035087719298178,0.0008102086287218313,-0.002213438735177875,-0.01149161112387953,0.0063041765169424835,-0.002777226740725891,-0.011208429742460058,-0.017867778439547344,-0.007629274276671941
2012/03/30,0.00064082024991996,-8.691873098642944e-05,,0.02001740644038308,0.004202784344628174,0.004401408450704247,0.011363636363636243,0.006034193764666629,0.01388888888888884,0.015251652262328275,0.024084193483100647,0.00538741879258442,0.01790281329923271,0.003915426781519349,0.00755918042570114,-0.01105778802259938,-0.00030321406913269566,0.0077001189202859505
2012/04/02,0.0070445084854307005,-0.00930111265646738,,0.008745733788395826,0.007585665707559697,-0.021910604732690575,0.019738839963558963,0.0013328890369876945,0.010654490106544845,0.011517275913870861,0.007707509881422991,0.014499605988967712,0.0013704888076748745,0.0,-0.01461006910167817,0.008857822482343902,0.01364877161055511,0.004180113455154816
2012/04/03,-0.0006359300476946883,-0.008861981223128979,,0.0033833791499260357,-0.0015576323987539498,-0.006272401433691788,-0.008636092912447824,-0.012978369384359367,0.0010040160642570406,-0.001980198019801982,0.0017650519709746515,-0.02112785459064792,-0.012545620437956262,0.0007800312012480326,-0.0004007212983369035,-0.006646849893243378,-0.0035906642728906757,-0.004893864845409247
2012/04/04,0.00445434298440972,-0.023902266288951757,,0.004004214963118979,-0.001820072802912076,-0.010820559062218127,-0.018924601982577394,-0.011463250168577188,-0.026078234704112302,-0.02182539682539686,-0.002936570086139345,-0.019520710998254143,-0.008316008316008316,-0.001558846453624252,-0.015233513730206427,-0.011624256948118639,-0.023423423423423295,-0.011811822115186964
2012/04/05,-0.019955654101995512,0.002176673317612954,,0.00650713685978177,-0.019015368585569292,-0.0027347310847767314,0.007654623392528981,0.008185538881309684,0.003604531410916323,0.0020283975659229903,0.015904182210877638,0.01586273875040467,0.0034940600978337066,-0.009367681498829161,0.005495623855078291,-0.004455656003915842,0.0006150061500613813,0.0009999638260776156
2012/04/09,-0.009696186166774479,-0.03457013574660628,,-0.006465067778936406,-0.005310674455655806,-0.015539305301645379,-0.022181707687632835,-0.00778078484438427,-0.023601847101077378,-0.02277327935222684,-0.0177812137611133,-0.017527087316762335,-0.022516248839368536,0.0023640661938535423,-0.01983805668016192,-0.002340555377964182,-0.022741241548862923,-0.015518707860332458
2012/04/10,-0.01664490861618806,-0.044619422572178546,,-0.018471872376154552,-0.017618793379605036,-0.02228412256267409,-0.02423865755127408,-0.02318445277872483,-0.019442984760903892,-0.020196789228378975,-0.02125147579693032,-0.03649043139798902,-0.026597007836618336,-0.027515723270440384,-0.018793886823626704,-0.0063091113606089655,-0.022012578616352196,-0.0228545136830405
2012/04/11,0.010620643876535052,-0.020702511773940335,,0.017964071856287456,0.015760869565217606,0.017094017094017255,0.016878980891719797,0.011343804537521818,0.009914255091103996,0.010570824524312794,0.019501407318053943,0.019357010604275526,0.009270553793608194,0.0,0.014523258261418759,0.014516846098280967,0.021864951768488794,0.011779936469181351
2012/04/12,0.012807881773398977,0.04458471095080663,,0.012394957983193233,0.004547886570358317,0.027077497665732864,0.002348888192922116,0.024331320103537557,0.026532236667551112,0.029027196652719578,0.011437586274896328,0.008256274768824401,0.01885424220449594,0.008892481810832686,0.026763485477178328,0.023664993909522813,0.03964757709251088,0.02007307613115511
2012/04/13,-0.009727626459144045,-0.0008632265490121638,,0.0006225357958082878,-0.007723035952063917,-0.020000000000000018,-0.009842212154350882,-0.0060646900269542,-0.010080124063065354,-0.007878017789072489,0.007993760967050179,-0.0014739600393056662,-0.007117437722419906,-0.004807692307692402,-0.01535663770458684,-0.04056777867363359,-0.020581113801452777,-0.009591703529993487
2012/04/16,0.002292075965946383,-0.02899107228568687,,-0.009124844462878423,0.004562533548040815,-0.0009276437847866026,-0.007888923950773119,0.008983050847457541,-0.0015665796344646044,-0.004098360655737654,0.0036750483558993796,-0.010496965720846352,-0.004540023894862744,-0.012882447665056418,0.009439770162117833,-0.029666939790808478,-0.0599505562422743,-0.0088238674505446
2012/04/17,0.009147337471414607,0.05803262481463167,,0.005441607367099088,0.008282126636387943,0.020427112349117982,0.012404580152671763,0.010918864438098419,0.014121338912133963,0.017489711934156382,0.010021198689535549,0.016243991380739287,0.02448391742678835,0.0008156606851550396,-0.011181134376905821,0.0057749103936028945,0.00460223537146609,0.012939130227880825
2012/04/18,-0.004532211071544223,-0.0005606428704915123,,0.0016652789342215257,-0.002119766825649294,-0.015468607825295688,-0.03393025447690856,-0.00764373546028585,-0.006188757091284192,-0.007583417593528874,-0.004770082045411184,-0.002446582939161779,-0.004451733833177096,-0.0016299918500407573,0.0074013157894736725,-0.003477861386258163,-0.013743455497382095,-0.006217531627670254
2012/04/19,-0.0003252032520325576,0.001215407629020282,,-0.006650041562759723,0.013011152416356975,0.003696857670979492,0.022439024390243922,-0.012893503014065555,-0.019719771665801744,-0.019358125318390207,-0.005176380368098088,0.004741661216481452,-0.00964932925394224,0.0,0.007959183673469372,-0.01341677482234227,-0.020902455209024562,-0.0034392685918690907
2012/04/20,0.0039037085230970714,-0.009151181249416385,,0.008158995815899628,0.015203145478374758,0.0009208103130755596,0.006679389312977069,-0.0008481764206955678,0.0063525674960296374,0.0051948051948051965,0.010984775486606368,0.008299430431244925,0.006416349809885924,-0.004081632653061273,0.013363028953229383,-0.005406290762661747,0.011860386309725524,0.004865632002444754
2012/04/23,-0.008101101749838024,-0.04024125907077558,,-0.013695787507781665,-0.004131164471985471,-0.014719411223550916,-0.016745655608214727,-0.013921901528013536,-0.0015781167806417917,-0.0036175710594315014,-0.017537171178040434,-0.02840542285345382,-0.008028335301062617,0.013114754098360715,-0.011588411588411507,0.0025835989665470294,-0.004018754186202345,-0.010664481940156012
2012/04/24,0.036262659261679264,-0.13904163393558522,,0.007784557121817803,0.024112004148301835,0.015873015873015817,-0.004820051413881865,0.010674931129476706,0.013171759747102163,0.014004149377593311,-0.0009701202949164989,-0.0004983388704319358,0.004046655558200385,0.006472491909385036,0.006468566808166543,0.00614129873297542,0.0006724949562879612,2.2152506824170415e-05
2012/04/25,0.0006305170239595537,-0.015168795620438047,,0.008977035490605356,-0.0005063291139241199,0.02113970588235281,0.021633839199225013,0.010221465076660996,0.002080083203328087,0.003580562659846631,0.013983297727714117,0.007645005816852235,0.0123281175912755,0.010450160771704242,0.009238802972484361,0.014053502950305052,0.008736559139784772,0.008063970673233535
2012/04/26,0.022054190296156184,-0.01482339316734227,,0.014897579143389184,0.016717325227963542,0.05850585058505864,0.00537294563843238,0.019898819561551484,0.017644006227296227,0.014271151885830724,0.022217965906914383,0.005277915223486751,0.015456674473067755,0.01511535401750197,0.016119402985074638,0.009430558753061646,0.06129247168554297,0.018715551152686638
2012/04/27,0.007090012330456252,-0.01563418361349478,,0.02731906218144764,0.0022421524663676085,-0.0025510204081632404,0.010688462747563632,0.001322751322751392,-0.0015298317185110655,-0.0015075376884421399,0.028480419711448546,-0.008695652173913104,-0.00023062730627299022,0.005485893416927956,0.009400705052878822,-0.0007961233266995382,-0.0382925298179535,0.001424497073524468
