tickers,MGM,GM,FBHS,TRIP,PVH,FL,IP,WHR,F,MAT,TJX,MCD,VFC,GPC,HRB,LEN,HAS,PHM,BLL,NKE,JWN,GPS,LEG,LOW,HD,HOG,TIF,AZO,M,MHK,KSS,DHI,SBUX,ORLY,BWA,TSCO,DRI,AMZN,RL,YUM,MAR,BBY,SEE,EBAY,PKG,AAP,KMX,WYNN,LKQ,EXPE,UA,CMG,HBI,ROST,ULTA
HAS,-0.21789297158286922,0.2745777102607117,0.6699452454446468,-0.17717301416568948,0.7779872558506682,0.7659746456465234,0.7216510997718585,0.7538218696075458,-0.12916240966358514,0.7904413585953106,0.12906700500859036,-0.2622131962533443,0.8330240446774779,0.18305934913143987,0.5271172467668916,0.0,1.0,0.6529192572378513,0.6696023933319302,-0.16921403815512273,0.7811449065706415,0.7484451829540149,0.6918337436877452,0.5399646168728669,0.6674220820790122,-0.07342608132727971,0.23723770313021528,0.031224673299528372,0.691376682508769,0.639338971149796,0.6307652754473324,0.6320523240595969,-0.11469355051855117,-0.15117690091012048,0.05103356642970079,0.6025385461256373,0.6085183218241437,0.6716389625817699,0.4753229961719061,0.46253885722623583,0.27331402894046575,-0.4695474926968001,-0.16525390941139662,0.6467968375339453,0.7587072051238845,-0.07010489843024151,0.42817068373197503,0.1911729326122565,0.0,0.5800834573007936,-0.3449328778893214,-0.464375545317943,0.6976570621329401,0.2379183733638986,0.5146104949752277
PHM,-0.5605128060593291,0.08998245257309671,0.9429538371272314,0.19742958488862136,0.7554049383758349,0.8315033316793742,0.6591403679833095,0.7806937558774396,-0.3880602632435438,0.8926634976690188,0.2229694442205858,-0.6561916364551983,0.7625607599214405,-0.05705081483619711,0.536764470306299,0.0,0.6529192572378512,0.9999999999999998,0.7276751033145225,-0.6112415892236778,0.5270209554972796,0.8847569960082514,0.6972186253030334,0.5591996311997895,0.9214498552222095,-0.06724210760769259,-0.27513281965649516,0.0303271414385263,0.3940209382365296,0.9453283389151376,0.3434876783279259,0.9453299965286049,-0.07986175646196052,-0.06508886873705878,-0.4779776955488194,0.3765974584315571,0.5109150434348024,0.8803469446876353,-0.018888845794858514,0.3299288216812017,0.21517722772720957,-0.8475850278485837,-0.4516698238987066,0.9388444909452205,0.8652616319536273,-0.3959718889377662,0.2987425924162537,-0.1785047891793435,0.0,0.9144065404723084,-0.6877397416935122,-0.7184091498794474,0.8994671650114481,0.3237629013075228,0.6155999271180876
BLL,-0.2783528532173005,0.23855356728455432,0.777573909192794,0.23324371765856342,0.8374754713105397,0.6950553860541385,0.6567094111222785,0.7759605513258003,-0.08169939410049303,0.816059582082586,0.04782072747440622,-0.5161823479593719,0.7517441780437142,0.039636192854955725,0.6624500218916956,0.0,0.6696023933319303,0.7276751033145225,1.0,-0.280363605232903,0.5903025252753967,0.6976430858902314,0.7060517376327405,0.7503375972449607,0.8464606275448333,0.2645204832449785,-0.03581353911344213,0.2158517380247236,0.5954855414297792,0.7177225599786581,0.28384836797861385,0.6640031519852426,0.26949702200283904,0.2117487784132379,-0.21126470932871552,0.4404020602362771,0.3022478768444158,0.6771508632540847,0.2197177673871549,0.5139965750049369,0.21433168629562607,-0.665712778194611,-0.18499773623336116,0.7708985753066198,0.7745074791423816,-0.007410076998400832,0.5081216845316482,0.08836999168223127,0.0,0.683588093338937,-0.43965293127408256,-0.40215802462560213,0.8437668665742785,0.18287119440097235,0.7135848650310801
NKE,0.7390021910498524,0.2790511027561275,-0.4803192663931523,-0.07624196268673063,-0.1663450597920472,-0.49813640530146525,-0.17432247277627377,-0.29518302115725625,0.5815729699739907,-0.44989876512586163,-0.5101180791398907,0.5703157145718113,-0.2946665524886613,0.3128749626128479,-0.3308954422823414,0.0,-0.1692140381551227,-0.6112415892236778,-0.28036360523290293,1.0,-0.1371066252813101,-0.5675737220950947,-0.4092269716645423,0.041518414047619565,-0.5483387673814636,0.5913666559043859,0.5753110664469857,0.2995867308425968,0.22354492351373503,-0.5594885242051546,-0.14381428680930958,-0.637177964436926,0.49794017996943396,0.43499464019270023,0.7651786532018093,0.09908650119609254,-0.24845872884070594,-0.5355952022102336,0.5346814693990227,0.23584383806445444,0.16222615194223108,0.6098209015908033,0.6094993717768405,-0.5426183993764104,-0.4670216967637308,0.6706252808061598,0.14111771480374194,0.5423614652522385,0.0,-0.6293929663389615,0.7763023997422941,0.744163613328993,-0.5081355347103728,-0.3056754942575572,-0.1819389875184515
JWN,-0.2052227908937163,0.11929874887142425,0.50660461804982,-0.26374910909599947,0.6758165863688863,0.6929575258101901,0.6323777098676628,0.6176766783705315,-0.19615237362447563,0.6667135801504326,0.12254535456298989,-0.15351154842205897,0.8075634431109068,0.12692903649518344,0.35768927923560934,0.0,0.7811449065706415,0.5270209554972796,0.5903025252753966,-0.1371066252813101,1.0,0.712066106626342,0.5880487313293906,0.4432936423821676,0.5453609167867641,-0.055722664282727236,0.39640462839797225,0.19900322798167872,0.8023246503917443,0.4491649429485074,0.8139738454091756,0.5509682649340685,-0.06988490854675941,-0.11446599617190424,0.1393630394214409,0.6837808295061519,0.6586584385923434,0.49314832302150363,0.5788113079954432,0.4851932330469094,0.36030240215491327,-0.2978711189433199,-0.16302840158723625,0.47561712252722704,0.6328691341567274,0.06194899431779687,0.35103343162749295,0.27865361752313805,0.0,0.3582495743254362,-0.24338929107798704,-0.2871523161050733,0.602144701081098,0.3860980761121433,0.4100023482223815
GPS,-0.6449965544713909,-0.12516111665099014,0.8647396979418719,0.11806501980147453,0.6895823365126027,0.9267198443077889,0.5752030358317842,0.6588229014470475,-0.5834935966164236,0.8237503540187944,0.35920545939958465,-0.6069009929913921,0.8411968704881221,-0.11109474795113723,0.4021748670138914,0.0,0.748445182954015,0.8847569960082514,0.6976430858902315,-0.5675737220950947,0.712066106626342,1.0,0.6320734248565215,0.4441498640419092,0.8853859518864126,-0.1986783513358737,-0.19955716003340623,0.1377142815460659,0.4973485015046075,0.8390534334940072,0.5480499666585542,0.9330306432887902,-0.11892565049238353,-0.08214912679027969,-0.4082426415692501,0.6272074055437652,0.7078357917371559,0.8935997327381564,0.036425894615278925,0.3737046145894264,0.3948469424058198,-0.787673371239203,-0.6037244204695762,0.8905568323881548,0.7780651885212719,-0.44009707749996335,0.1330771853860263,-0.18320502959450255,0.0,0.8213801999233634,-0.5519730149810286,-0.61855343696656,0.8216920232003521,0.5738647818468635,0.6414763403042355
LEG,-0.2680559643750609,0.47538977920015446,0.6649983161039077,-0.29155866299883787,0.8201830969893321,0.6416680203384479,0.8398518323037477,0.8395313825644092,0.08703340093873826,0.7954334115560352,0.26266274973506537,-0.2937956074881195,0.7483718862424039,0.12622447886418575,0.8335873977408793,0.0,0.6918337436877452,0.6972186253030334,0.7060517376327404,-0.40922697166454225,0.5880487313293906,0.6320734248565215,1.0,0.6312050473503994,0.7126971354251191,-0.1593508251528521,0.152647384110897,-0.19963227050577237,0.5176420779467079,0.6663840338974766,0.4061815796149889,0.6132472092871988,-0.27263107772635686,-0.3118074205626576,-0.18445664281689567,0.24724101484145322,0.28231603973565306,0.5841950870783837,0.22478637436272395,0.2845227208109329,-0.13408599020656234,-0.6034024391903221,-0.02538610831851234,0.6636093536509909,0.856175663327152,-0.09920954931326585,0.7149123699816176,0.22723020669697258,0.0,0.6131535897753829,-0.6754363328998728,-0.7462569931453377,0.7921290270484116,-0.14831714209375843,0.4221864493224257
LOW,0.08889165807814389,0.5607920745743414,0.6448507654306628,0.02487807116624653,0.8566778190467709,0.3958448337141006,0.716089395936963,0.7496315409069506,0.29941938108409266,0.6376263455407669,-0.2649347033689364,-0.24307693490215931,0.6337132422261285,0.01826506550619992,0.6232003190536045,0.0,0.5399646168728669,0.5591996311997895,0.7503375972449609,0.04151841404761957,0.44329364238216756,0.44414986404190915,0.6312050473503994,0.9999999999999998,0.6543853073944133,0.4957675030880877,0.30763848688542833,0.30447828139900873,0.6942054280397171,0.5618114672288036,0.16446665576379974,0.45598735521145856,0.3607960562174067,0.2677032703739076,0.04577767401117429,0.40875336252139133,0.1585748040502837,0.4185327205553007,0.447257881425301,0.6644150086138079,0.19621311514155376,-0.44788966372736627,0.22532026376469189,0.5489122577392352,0.6326661098549502,0.2511903886560412,0.7240490915203253,0.5005200476356652,0.0,0.4291062207263498,-0.18669690114054954,-0.2401856386185685,0.616358502466182,-0.2150540813944032,0.5977968060352218
HD,-0.5752062539359124,0.04824904486926942,0.9251748642548024,0.25048572434132566,0.8010448877416362,0.8422971667602168,0.624089488167006,0.7562140279916297,-0.38699906671949524,0.8688808255125668,0.2416760509162732,-0.7200316423497687,0.7965713423374106,-0.12061144595975617,0.5570221540545153,0.0,0.6674220820790122,0.9214498552222095,0.8464606275448334,-0.5483387673814636,0.5453609167867641,0.8853859518864123,0.7126971354251191,0.6543853073944133,1.0,0.01939865922841807,-0.28520862754058784,0.15690079203711846,0.4792401966919443,0.885929654225602,0.2938422440326373,0.8814154473240903,0.025230525237589677,0.06738755524459801,-0.5070801649401208,0.4382457696601164,0.4590314800109994,0.8715586871050272,-0.025216095860889853,0.3931397054108407,0.22482663306705483,-0.8619357469827786,-0.4819392381577246,0.9481795387414789,0.8266416931823829,-0.33937340888374556,0.31616908826982915,-0.14994325313296908,0.0,0.9003601048730007,-0.5922027178213445,-0.6578008165595913,0.9097654580472107,0.3468979451479064,0.7164167469566824
HOG,0.48342602488620484,0.31777433831501334,0.05637042848429781,0.3903295039816791,0.22400650051257615,-0.21734830357889712,0.029448437729208573,0.09951140574946676,0.44595412455350725,-0.018614603328063372,-0.6413818554099259,0.008333971749588777,-0.01997557702187596,0.11807007067797361,-0.020003122105821253,0.0,-0.07342608132727971,-0.0672421076076926,0.2645204832449785,0.5913666559043859,-0.055722664282727236,-0.1986783513358737,-0.1593508251528521,0.4957675030880877,0.01939865922841807,1.0,0.26856996165324387,0.5459697109171885,0.3487862653008483,-0.03486919778754498,-0.2115619120434847,-0.16154907797005716,0.7717058426701314,0.7408855624212631,0.34357339758253136,0.15310027397239606,-0.17612162394385317,-0.16137278537559055,0.38547797209964124,0.5459413658446545,0.29681822615681686,0.11385681222356957,0.43798136002511917,-0.026085383752405124,-0.07872076642501268,0.5798467187571831,0.2836316011998882,0.411031011053917,0.0,-0.09945804650995368,0.4736324299992402,0.5062991831252892,-0.002152957316224406,-0.19066990515026067,0.2051602502751688
TIF,0.6360988413777329,0.5551442373361862,-0.248152331025849,-0.6106264695572364,0.2185721559939331,-0.19364395584816782,0.3269631838117538,0.17059773047128826,0.6206446723452367,-0.03080769689408834,-0.3794768860472308,0.6130448631980292,0.18268928731955206,0.2677513066018027,0.1654533840423432,0.0,0.23723770313021528,-0.27513281965649516,-0.03581353911344213,0.5753110664469857,0.3964046283979723,-0.19955716003340626,0.15264738411089698,0.30763848688542833,-0.28520862754058784,0.26856996165324387,0.9999999999999998,0.1316059492093913,0.5179871475549166,-0.29540339813095945,0.4097327731656821,-0.2946636759945763,0.07007908274170517,-0.08445676944621262,0.728698883859671,0.24168375666818795,0.06792545210015928,-0.3631174465636068,0.829067962160671,0.3985219086123072,0.062479095361664586,0.46931487933026095,0.7146222185698456,-0.350429149033076,0.014523084886924017,0.6193253579833327,0.48262736857801736,0.8494696266576673,0.0,-0.4625460283253005,0.3390797557581066,0.29692880012101835,-0.1693102888816503,-0.4150326119723739,-0.13548021420807832
AZO,-0.05266177447854919,-0.09944197643826377,0.12631561768317476,0.3401969733242855,0.1484693846204457,0.0944206700790474,-0.016880258760667944,0.04539313045328597,-0.09677541994603914,0.045301875219349794,-0.35870582841544835,-0.17512581536903712,0.22462653382068054,-0.11575774030386018,-0.1944390842759929,0.0,0.031224673299528372,0.0303271414385263,0.21585173802472363,0.2995867308425968,0.19900322798167872,0.1377142815460659,-0.19963227050577234,0.30447828139900873,0.15690079203711846,0.5459697109171885,0.13160594920939128,1.0,0.4146690022186631,0.052731895827265514,0.10373615672135995,0.07903697394705222,0.5438836057997953,0.7374611167513421,0.04314998438055154,0.39122910733432786,0.30429277923288744,-0.013885688831544887,0.2590584378056456,0.5822362692544569,0.391245519093301,-0.04431581841658954,-0.011225405544831544,0.07722508414576056,-0.021783504381068127,0.37855106245352566,-0.06300727620813991,0.12689714018229498,0.0,0.03163786029105086,0.33932217435374956,0.37829355438819495,0.0764343072900367,0.2998470112480036,0.22442453021017872
M,0.0376332772046099,0.3539157308937846,0.47433579824353456,-0.14645307474591468,0.7582579858276393,0.4926749066353089,0.6406038343896543,0.62322870734285,0.12651838324804654,0.5630335373478608,-0.18813823866729124,-0.12161082263506787,0.7078989786418073,0.13195127266542686,0.3671611466156378,0.0,0.691376682508769,0.3940209382365296,0.5954855414297792,0.22354492351373506,0.8023246503917443,0.49734850150460747,0.5176420779467079,0.6942054280397171,0.4792401966919443,0.3487862653008483,0.5179871475549166,0.41466900221866304,0.9999999999999998,0.37330368523037827,0.5860983736747343,0.35596582067007976,0.2569584008020078,0.2309269557863872,0.277205090899555,0.6556177993349667,0.45423737274838766,0.32226318107312735,0.6977468445598212,0.7128325628817267,0.3294027697712645,-0.2384542614431159,0.09307365084256142,0.37943749845566,0.5239684680394825,0.37448530672868263,0.5861204409911676,0.4781871981628723,0.0,0.24379635846789527,0.01945120887043315,-0.08591262641282407,0.5165508872582731,0.10577868148248402,0.43141919499331105
MHK,-0.5585604579198443,0.1129436707302139,0.9564864602995851,0.2613677666419644,0.7276656720223734,0.7820665759266424,0.5911884488545849,0.7285614224262071,-0.34006315152735206,0.8259291615925105,0.21735272810953982,-0.6610730110971238,0.7065276098545955,-0.011999367919029284,0.521840578858352,0.0,0.639338971149796,0.9453283389151377,0.7177225599786582,-0.5594885242051546,0.44916494294850734,0.8390534334940073,0.6663840338974766,0.5618114672288036,0.8859296542256019,-0.03486919778754498,-0.29540339813095945,0.052731895827265514,0.37330368523037827,1.0,0.30491735353344357,0.9023720849694499,-0.034201082249295835,0.01225122470010459,-0.46281707545618445,0.3740950366557518,0.47279120680364195,0.8609482867044306,-0.05735438487489665,0.3469897742309608,0.1869102192094133,-0.8503825599829777,-0.40921158463708956,0.9036533559899546,0.795671519662954,-0.32936960288779465,0.30538517796221143,-0.20385816368673876,0.0,0.8978362460723947,-0.6587941370573425,-0.6929902946034431,0.8348615627029331,0.26409516800482197,0.570678685109855
