tickers,BEN,SCHW,NTRS,ADS,CINF,CBOE,AMG,FITB,PRU,AFL,COF,WFC,TRV,AJG,GS,JPM,V,PBCT,L,HIG,AMP,MTB,UNM,DFS,BAC,TROW,MS,MMC,CME,PNC,AIZ,WU,RF,C,LNC,CB,KEY,ZION,HBAN,MCO,AON,BLK,BK,PGR,AIG,MA,STT,MET,PFG,ICE,NDAQ,CMA,AXP,USB,RJF,ALL
COF,0.34886303543098884,0.4441565309360126,0.4366472765732416,0.27942887361184554,0.273241671073506,0.2383923849814912,0.44992067689053405,0.6097831835007932,0.39740877842411415,0.3015335801163405,1.0,0.5249603384452669,0.34632927461084034,0.2543098889476467,0.43135906927551554,0.421099947117927,0.23178212585933367,0.551911051225536,0.40507667900581695,0.5829190904283447,0.21797990481226862,0.5240613432046535,0.350713907985193,0.16356425171866734,0.4876255949233209,0.4370174510840824,0.5517715494447382,0.3442813728362951,0.3121628767847699,0.5167636171337916,0.005076679005817027,0.22218696706022995,0.5219265194337592,0.4812268640930724,0.4148598625066102,0.15748281332628236,0.6142800529698365,0.6324167107350608,0.5201549465677547,0.2644772334334667,0.31457316995305906,0.3802221047065044,0.4824431517715494,0.35177154944473815,0.23733474352194603,0.23268112109994704,0.5579058699101004,0.4250661025912215,0.41797990481226854,0.14151242728714966,0.18186144896879955,0.4234796404019037,0.49481755684822837,0.5142781597038604,0.4413008989952406,0.26155473294553144
WFC,0.39095716552088833,0.5267583289264939,0.6812797461660496,0.2209413008989952,0.4244315177154943,0.20983606557377044,0.5285563194077207,0.6462189317821257,0.6672131147540983,0.5614489687995768,0.5249603384452669,1.0,0.49656923020244176,0.4790058170280274,0.5936012691697514,0.7122686409307243,0.11507139079851927,0.5441372837239643,0.6459016393442621,0.6603913273400316,0.5357482813326281,0.6883130618720252,0.5580645161290322,0.1608143839238498,0.5599682707562135,0.49762030671602325,0.6216287678476996,0.5170435057758079,0.1883659439450026,0.7037017451084081,0.2006345848757271,0.2367297293931023,0.4486309972760824,0.6430988894764674,0.6315705975674246,0.47197250132205176,0.6928996490557343,0.664304600740349,0.697180026237901,0.30260722449636,0.3686193630592247,0.48989952406134313,0.683183500793231,0.4480698043363299,0.24431517715494447,0.1589106292966684,0.6159703860391326,0.6999471179270226,0.5175039661554732,0.24325753569539924,0.4174510840824959,0.7626652564780538,0.44955050237969324,0.7151242728714965,0.5673717609730301,0.6197250132205181
TRV,0.44389798917138407,0.44056637452785324,0.4720051825529173,0.22387921576805508,0.514311400248546,0.09767448010478275,0.48638929656943114,0.2964608205021181,0.34889408905863784,0.40873094571189267,0.34632927461084034,0.4965692302024418,0.9999999999999998,0.48480281340584497,0.3289572839695728,0.4414653816538854,0.09050886448258562,0.2253364710859621,0.4784833221375605,0.4222160526023743,0.5431853938258125,0.4341940004874492,0.35013683420344693,0.22017742171968757,0.3668213488071605,0.4733272518559058,0.42118483854604344,0.5354824245561305,0.1859358267722881,0.46370258733015013,0.32866642872291535,0.3783019117374864,0.3245458631904598,0.2950858684270101,0.4373934082006811,0.5721122701751988,0.4205529654657585,0.534724150286687,0.5813479996826991,0.42966880446306194,0.4876913720616621,0.14341807798818126,0.41473314034746,0.6082576449189014,0.3115852933283053,0.2394267507711986,0.4974682373284739,0.34947579955195274,0.4026758683042058,0.10446991632214309,0.2752283874961244,0.47316860353954715,0.5046867357227905,0.5259456101148439,0.5461732704505664,0.5482621399492881
AJG,0.5731887890005288,0.35383395029085135,0.44812268640930714,0.3397673188789,0.5903225806451612,0.3414066631411951,0.45912215758857733,0.4325753569539926,0.47334743521946054,0.39920676890534107,0.2543098889476467,0.4790058170280274,0.48480281340584497,1.0,0.4174510840824959,0.48582760444209405,0.18683236382866206,0.18617379924682598,0.5521946060285562,0.48709677419354824,0.5031200423056583,0.3844526705446853,0.3719196192490745,0.26705446853516657,0.4478053939714436,0.4648334214701215,0.48947646747752505,0.630754996919219,0.25653093601269167,0.4048122686409307,0.41010047593865673,0.32319306180854346,0.3155779426233302,0.42802749867794815,0.5193019566367001,0.4341618191433104,0.323178635642704,0.36361713379164456,0.41370192629112906,0.4760695971541826,0.3903012996282344,0.3840824960338445,0.4013749338974087,0.4662083553675303,0.27033315705975675,0.22855631940772073,0.3654680063458487,0.4647276573241671,0.44918032786885237,0.3324167107350608,0.35420412480169217,0.5560549973558963,0.33865679534637755,0.4981491274457958,0.45769434161819134,0.5489159175039661
GS,0.5211528291909042,0.5661554732945531,0.6070333157059756,0.3539397144368059,0.49386567953463767,0.3303014278159703,0.643204653622422,0.47620306716023264,0.6951877313590692,0.5912215758857746,0.43135906927551554,0.5936012691697514,0.3289572839695728,0.4174510840824959,1.0,0.7291380222104705,0.18709677419354837,0.3374185275086986,0.6530936012691697,0.7092014806980432,0.6074563722897937,0.5055526176626123,0.5652564780539396,0.3370703331570597,0.6155473294553145,0.4721840296139608,0.8818614489687995,0.5814359432023675,0.3921205711263881,0.606716023268112,0.32020095187731357,0.41013233917306036,0.4583878687321369,0.8431517715494447,0.6241671073506081,0.25832892649391853,0.5314822206977386,0.4808566895822316,0.46751014692275683,0.40462213817225634,0.3999788469261095,0.5255949233209941,0.6496033844526704,0.37297726070861975,0.47974616604970904,0.2870438921205711,0.5611316763617132,0.708725542041248,0.6157588577472236,0.40486515071390794,0.5343733474352194,0.4567424643046007,0.447276573241671,0.4587519830777367,0.67567424643046,0.4264410364886303
JPM,0.5084082496033844,0.5752511898466419,0.6241671073506081,0.26790058170280273,0.4357482813326282,0.24722369116869378,0.6685880486515071,0.6001057641459544,0.6562665256478054,0.69169751454257,0.421099947117927,0.7122686409307243,0.4414653816538854,0.48582760444209405,0.7291380222104705,1.0,0.014912744579587519,0.4396938087878809,0.7386567953463774,0.6826546800634584,0.6607086197778952,0.6459016393442621,0.6267054468535166,0.2252247488101533,0.7429931253305128,0.6126916975145424,0.7673717609730301,0.5576094191278992,0.33416181914331033,0.6333685880486515,0.24574299312533052,0.35997302981768065,0.419862769243055,0.7530936012691697,0.6455843469063987,0.3391327340031729,0.6359910144183807,0.5814383923849814,0.5510913682576832,0.47744460376671416,0.3912267481403263,0.5520359598096244,0.5896879957694341,0.490481226864093,0.4175568482284505,0.15764145954521414,0.5976731887890006,0.712585933368588,0.49751454257006866,0.4113167636171337,0.5621364357482812,0.5959809624537282,0.46684294024325745,0.65134849286092,0.6713379164463247,0.553992596509783
V,0.15695399259650977,0.030777366472765723,-0.06499206768905341,0.4209413008989952,0.16287678476996295,0.18646218931782124,0.07800105764145952,0.12559492332099417,0.01835007932310946,0.06895822316234795,0.23178212585933367,0.11507139079851927,0.09050886448258563,0.18683236382866206,0.18709677419354837,0.014912744579587519,1.0,0.014199024314095378,0.17165520888418823,0.1428873611845584,0.16298254891591749,0.06906398730830247,0.1709148598625066,0.1254362771020624,-0.010206240084611316,0.1263352723426758,0.1625594923320994,0.10847547364424937,0.27615018508725536,0.006134320465362241,0.1852987837123215,0.2395060749293779,0.07612475046607188,0.08841882601797989,0.10380750925436276,0.1264939185616076,0.15961920012596034,0.17059756742464302,0.12940414337650424,0.07826960717487118,0.23104483139025217,0.23432046536224216,0.0546271813855103,0.10914859862506608,-0.04600740349021681,0.574246430460074,0.05975674246430459,0.0010047593865679532,0.04177683765203595,0.41390798519301947,0.1350608143839238,0.09693283976731887,0.35081967213114745,0.09222633527234265,-0.00227392913802221,0.10502379693283977
PBCT,0.14979045202858535,0.44596041728404595,0.5988445114816241,0.04037599651326563,0.06086807070958578,0.2433929586801638,0.40378640651871606,0.7033673105758866,0.4121947672857223,0.31473181826941765,0.5519110512255361,0.5441372837239643,0.2253364710859621,0.186173799246826,0.3374185275086986,0.4396938087878809,0.014199024314095378,0.9999999999999998,0.390010444381577,0.36584301752294907,0.24542894540676594,0.6704213435454158,0.32340459289702156,0.2284006927842754,0.30129959415105556,0.42517748784106835,0.36965057711555566,0.2621481196417068,0.19233464219875193,0.6088393554122163,0.05264479964499795,0.15634998281287182,0.3322932917316692,0.36089847832977245,0.4001639366285279,0.13551210355631066,0.5986063589437783,0.5415195865040472,0.5140802242259181,0.3030343097511656,0.10080911711044713,0.5178545459805549,0.5199698568653364,0.30397017414309213,0.006504580970702911,-0.05576488320005057,0.5295945213910919,0.40822855937675706,0.33408691286516784,0.3098666032344204,0.2536522164713538,0.6040005817632789,0.38022713153946286,0.5053213289882249,0.2965665860463571,0.28234112034620196
L,0.5454785827604441,0.5763617133791643,0.6183500793231094,0.3088841882601797,0.5175039661554732,0.2993125330512955,0.628397673188789,0.5788471708090956,0.5911158117398202,0.5787942887361184,0.40507667900581695,0.6459016393442621,0.4784833221375605,0.5521946060285562,0.6530936012691697,0.7386567953463774,0.17165520888418823,0.390010444381577,1.0,0.6539925965097831,0.6975674246430459,0.6231094658910628,0.6113167636171337,0.370597567424643,0.5664198836594393,0.5240084611316763,0.6561078794288735,0.5477456083845288,0.3272871496562665,0.6021152829190903,0.38376520359598093,0.3378944724577744,0.2700194344423501,0.6441036488630354,0.6408249603384452,0.5121099947117926,0.5049319097423934,0.4271285034373347,0.38551540875141643,0.5237188647653711,0.3996086675212728,0.6098360655737703,0.681173982020095,0.5867794817556847,0.4743521946060285,0.3907456372289793,0.6595980962453727,0.6195134849286091,0.5577472236911686,0.4999471179270227,0.5111581173982019,0.4896351136964568,0.43220518244315176,0.5427287149656267,0.5991010047593865,0.6918561607615017
HIG,0.5785827604442093,0.7212057112638814,0.6753040719196192,0.4226864093072448,0.4527234267583289,0.25002644103648863,0.5934426229508195,0.561290322580645,0.6855631940772078,0.5389212057112638,0.5829190904283447,0.6603913273400316,0.4222160526023743,0.48709677419354824,0.7092014806980432,0.6826546800634584,0.1428873611845584,0.3658430175229491,0.6539925965097831,1.0,0.5739291380222104,0.6226864093072448,0.5793759915388682,0.27673188789000525,0.6322051824431517,0.5574299312533051,0.705288207297726,0.4748909204542736,0.5248016922263352,0.6052353252247488,0.12035959809624534,0.34484855699149336,0.5123547376801232,0.676890534108937,0.7141723955579058,0.27747223691168693,0.5906915296907845,0.6207297726070862,0.5486323193541248,0.4048336776511073,0.31219344520768,0.5822845055526176,0.7121628767847699,0.36203067160232677,0.422739291380222,0.20761501850872552,0.684822845055526,0.7616604970914859,0.5960338445267053,0.39249074563722897,0.5536753040719196,0.6144896879957694,0.3259122157588577,0.5806451612903225,0.593918561607615,0.5505023796932839
