tickers,CNC,MRK,UHS,BMY,REGN,ALGN,AMGN,ABT,VRTX,BIIB,COO,ABC,DVA,PDCO,CERN,WAT,ALXN,HOLX,VAR,PKI,XRAY,IDXX,ILMN,HSIC,MCK,LH,PRGO,GILD,HUM,UNH,A,BAX,ISRG,BDX,CAH,CVS,JNJ,PFE,TMO,EW,MYL,SYK,BSX,RMD,LLY,CI,MTD,HCA,DHR,DGX,MDT,INCY
HUM,0.24090163885196322,0.1864858236020015,0.2647572187570772,0.18300180564236193,0.1737595980479998,0.13392030756313691,0.2573120300248201,0.16307035290837285,0.14817406236928604,0.2076349616118073,0.23976628691219287,0.0483685929888766,0.32137132068959273,0.28230707268373856,0.06094458318575784,0.2602445363607803,0.1723199638321224,0.4156450022413887,0.1932599193339852,0.2307784040372203,0.3616477491545195,0.2875932405132542,0.10117413911339312,0.3075321743011268,0.13590212136814242,0.3533232146716785,0.26934839017355505,0.15569809741956755,0.9999999999999992,0.6196658708641494,0.2786926401649045,0.19137289602423269,0.27857220630007895,0.22644680861480282,0.24100917977622746,0.2038823278422627,0.20837312824031012,0.19452065472205005,0.238399849593906,0.10908531781195634,0.24330858951623108,0.2785147537733662,0.26411551322840804,0.20787561416753664,0.19595073124054596,0.527273459632243,0.2832828053033159,0.07577364768527092,0.2608130655426237,0.2730694626424622,0.21098311271699027,0.21095812826686466
UNH,0.2832820998104177,0.14098709815800647,0.32100431654943884,0.2798206468690031,0.1350971703459665,0.19730213968434968,0.28297978232427,0.2198703988255317,0.17862137991768995,0.23783930503170267,0.1951535116313247,0.25692320774929017,0.3861544008426174,0.2847739997905608,0.1477548416808671,0.28262885220230305,0.2052682766325314,0.33518685314490815,0.20926978536188925,0.23877570329171333,0.34979265208631644,0.3314151213012501,0.1570435277851102,0.3720480640235084,0.2794309912014344,0.31885819672275395,0.23451976629402146,0.13999662570252494,0.6196658708641493,1.0000000000000002,0.31023100068355425,0.18924179738547386,0.2400889609989919,0.24701776070909703,0.2960158912763338,0.2586668537395452,0.18142863044868243,0.21314041516500332,0.2459436704318483,0.1909309375875396,0.257330829339787,0.32400021866541945,0.24213447037250857,0.2786075668890717,0.19160772770597728,0.6482806206496363,0.2985396165031275,0.17747000361401255,0.3150979039700699,0.29120405704559954,0.314078333196581,0.18450731319892702
A,0.24021572417611092,0.243273193828779,0.3994122423621422,0.25796780894404375,0.3465958085770135,0.35829420793436806,0.48243927700801253,0.3156530286380883,0.15012519552830975,0.4139543518903593,0.4247559669256158,0.3801859095094359,0.3531135234511379,0.4695508476162769,0.3370408413743512,0.6731008625823681,0.43303026165134795,0.4675219579836039,0.3926108942277057,0.676297335565736,0.5967369933466272,0.4635236518414678,0.2984306314287325,0.5423363148691965,0.23354363304634587,0.39442456224402095,0.4750842530643994,0.30933000362476737,0.27869264016490447,0.31023100068355425,0.9999999999999997,0.4212146295959008,0.43671589063055166,0.5109111133758674,0.33276319360050555,0.3152822598263285,0.3264300077749279,0.29757876291461405,0.6756450428551465,0.22809147443936426,0.4914237865770441,0.5251198969469358,0.46317388723773467,0.4553507659504076,0.36330498307263376,0.3950784978659296,0.688985208755101,0.2892681150254401,0.6101685231928358,0.37835291266594345,0.48728542529596003,0.2955759388254317
BAX,0.22824748613792045,0.31509444541089426,0.29904249469542316,0.28365869513296366,0.23135399556189853,0.3386580649772921,0.4424269769875124,0.3217788605063656,0.16557102283771388,0.3904608304365531,0.32527286599998767,0.3337832894647449,0.421015280621525,0.5141080629408663,0.20440703721292428,0.496507746966606,0.3730193694020164,0.3621514721070152,0.35694921603687846,0.48565013997923423,0.49141682810114057,0.4589435116883725,0.27085204929896023,0.45984248702472896,0.3464337971271626,0.29502762741071853,0.2970587058667398,0.252673465024473,0.19137289602423266,0.18924179738547386,0.4212146295959008,0.9999999999999999,0.4098339640483461,0.5266490997869551,0.3354495621956137,0.23350358738542734,0.36320886737414887,0.26234726761746857,0.5568407058342839,0.2930327004470827,0.43881472859546233,0.49668149545415646,0.39762594235558374,0.41801429171433574,0.2716607869361684,0.2923654040409081,0.4515340586280365,0.18590185593804065,0.43872961510291136,0.3118334656114808,0.5088797075800862,0.28045958278478456
ISRG,0.26010572565233403,0.3180910317903801,0.2704986062338877,0.312830316711567,0.3478730226423854,0.23432104400531656,0.4042924408033484,0.3106383337354951,0.13703683043409542,0.4260846308024167,0.37978791984321797,0.23711440657850283,0.33766448812051514,0.3832302364467904,0.23988864514064012,0.4235129045135109,0.4169549211390392,0.38305393625665923,0.32248284870785765,0.3762096337136049,0.4618751719107776,0.4963473122113416,0.2090987190724775,0.42471459781065235,0.2794220944365135,0.29687737035576245,0.41454537412481407,0.2560049998123039,0.2785722063000789,0.2400889609989919,0.43671589063055166,0.4098339640483461,1.0000000000000002,0.38602949983496204,0.2625640055031262,0.2768398737528401,0.31949681138421193,0.26396527296061134,0.4687775656213699,0.30561800212550294,0.3999274282873773,0.4673924378453548,0.29885395184295255,0.3983072150447898,0.27489256319068966,0.28137383590662496,0.41126792408194146,0.18644373163236377,0.39201677418968744,0.2976835896042022,0.39874956694391567,0.23465108337958315
BDX,0.16109655512821977,0.3665910228919985,0.2810901201591856,0.3324267769678108,0.26978408496235046,0.34501581073979687,0.5422806374999788,0.3622184571900817,0.19366141587434813,0.4862968032396497,0.4485570944547802,0.2928082844190874,0.41197447965099704,0.5006591258847992,0.2725518650722243,0.5298398841661851,0.3715652166704154,0.40040058751446905,0.3877804977335201,0.522768625992998,0.6862688938547492,0.5035387879950262,0.24247410967688043,0.56864674827927,0.23034976838457108,0.3252636351235264,0.34615457140273076,0.313699314501659,0.22644680861480282,0.2470177607090971,0.5109111133758674,0.5266490997869552,0.38602949983496204,1.0000000000000007,0.3682579136843736,0.2777989835521905,0.45377374640855767,0.3770193059139871,0.5710666489619257,0.3676351527037843,0.4800770796896852,0.605488555661037,0.5441827487455317,0.37320798986685605,0.35101125807350075,0.3256914402506698,0.5049410009011415,0.17341526926558032,0.5414208883524783,0.3822895337190935,0.6507966999277968,0.3608895503244012
CAH,0.23578424071564796,0.30967052997549904,0.3141480374401279,0.35688527512881485,0.2005256714609827,0.23661061377974885,0.3902784290757744,0.34463430950048035,0.13471675490059146,0.33901659955844704,0.2510262876085115,0.4325205417035469,0.23987297812782404,0.36027756840041886,0.2157818290725995,0.33721173399117255,0.13138426869077346,0.29019740262440863,0.18749276968311435,0.29162093364410036,0.35992878868253275,0.3265688589740947,0.12785224023073893,0.37943093590145377,0.4835629169327852,0.2769403015943938,0.2118487304123443,0.12471969557287942,0.24100917977622743,0.2960158912763338,0.33276319360050555,0.3354495621956138,0.2625640055031262,0.36825791368437355,0.9999999999999999,0.26862415440306153,0.3410005519863122,0.26902368973091506,0.34584025294055143,0.19736052588692743,0.38687990077824735,0.40434298359191073,0.2975801701754355,0.14300443718865555,0.32222953321108705,0.3064472522381077,0.33241107326163105,0.20172245958260823,0.35022056042548655,0.3030164540308346,0.39810544394919006,0.3839712941154109
CVS,0.11427368652383417,0.2872262507777342,0.2004748671741594,0.21063316062818538,0.23287939802673688,0.2478129725478997,0.3635047924050585,0.35535660993336937,0.09016654888001137,0.3658470118123907,0.21500041528842126,0.2922022755854501,0.23068353540774097,0.2641290167884043,0.28631690483670785,0.27840242332687015,0.2678257298902407,0.2524147175242076,0.2476534880103891,0.3112931037824546,0.30881270579869624,0.3362598659124865,0.053969325229586404,0.337879128173769,0.1935510367033018,0.3988479804050962,0.2553679990323962,0.1569183573738917,0.20388232784226268,0.2586668537395452,0.3152822598263285,0.23350358738542734,0.2768398737528401,0.2777989835521905,0.26862415440306153,1.0,0.34610986574697766,0.31275762958718484,0.30752351592791805,0.16831652607547237,0.37128739764618685,0.37151050206510305,0.2911564600062696,0.2573089332680631,0.22422730306162675,0.26364174500448084,0.3720011795371777,0.20323206718021142,0.43105760283062167,0.3955106773933808,0.3425468098327491,0.24900139044569802
JNJ,0.22780098750036418,0.4960099791249588,0.1865795636427088,0.4420610135878437,0.12235451333767086,0.09022854145875786,0.5904542509862779,0.33330064242171437,0.13564929229784767,0.4635159257234612,0.20595318479106986,0.35739709482187676,0.37005194475913095,0.30312009341772544,0.26459029761209224,0.38746154785462444,0.3480761873850371,0.3011964946186022,0.2168665461694556,0.35228895573487157,0.46758946397267515,0.4114034729659853,0.11406960720459149,0.44114118595281443,0.3430604402087432,0.26023773706578884,0.35002400142629037,0.14161074036259264,0.2083731282403101,0.18142863044868243,0.3264300077749279,0.36320886737414887,0.31949681138421193,0.4537737464085576,0.34100055198631213,0.34610986574697766,1.0000000000000002,0.4812024938980075,0.3789601159414126,0.30245243017254103,0.4092658799096315,0.44361200982281634,0.25179600223740595,0.268940766742917,0.4299683206195803,0.2011437133099553,0.3594549285570193,0.11208336033600962,0.3900263713520723,0.2905127404070953,0.40886839104580225,0.29414394265974514
PFE,0.12740878455035673,0.5915825603946299,0.14774870764034925,0.4615692331130687,0.21441053218678427,0.19944699503263064,0.5164694001105212,0.4610097326907386,0.09815646112519322,0.44795576458755554,0.1439679525607414,0.29470876229584564,0.28232909928809863,0.27412894455162706,0.21367414451391636,0.3028123275595037,0.33680944310754607,0.334207645880503,0.20833303736557016,0.29217712643217664,0.4117024528142074,0.33677212613464735,0.09571497716480981,0.26499746626855053,0.27268190899092515,0.22360056793275518,0.39402837788154665,0.2362890611284086,0.19452065472205005,0.21314041516500334,0.2975787629146141,0.2623472676174686,0.2639652729606114,0.377019305913987,0.2690236897309151,0.31275762958718484,0.48120249389800757,1.0,0.3377237465182919,0.14223768883454244,0.39617848955634677,0.37877849058500346,0.31636866558726184,0.26721802210256096,0.5036791909063983,0.21172030357735727,0.3276870288129442,0.07919228782277885,0.39153327515607417,0.35249296870285485,0.439881407450157,0.21863654450989572
TMO,0.2967424393556289,0.305722932600875,0.4047671369998076,0.3639170746149401,0.40130787346285995,0.3334183033395875,0.528097084144363,0.3729705320836462,0.19154383954533213,0.4837526530830901,0.46913126669489125,0.36472242006234895,0.4268777097514764,0.5057605913813802,0.3089069609401728,0.6162495412202614,0.4688251041781902,0.43840601533169116,0.4463408055019352,0.6836270867786807,0.646406203175496,0.4918543984241282,0.2702006429228273,0.6002600086593882,0.31424185288626993,0.38317426151939654,0.3834225609650382,0.2941345927022898,0.23839984959390595,0.2459436704318483,0.6756450428551465,0.5568407058342839,0.4687775656213699,0.5710666489619256,0.3458402529405514,0.30752351592791805,0.3789601159414126,0.33772374651829185,0.9999999999999999,0.43379723806868303,0.5677184609859722,0.5903285106152332,0.5031432924477544,0.4856612855722379,0.39819177536358824,0.37216908911818614,0.6304229568578505,0.34635430934260786,0.5753622068477566,0.3632338935562514,0.5785475741201644,0.33601960286789134
EW,0.16337004281856338,0.1430456448029438,0.19873489007887987,0.21257217932355812,0.1817546836947436,0.1953413856698704,0.2954403461402557,0.1894562433428043,0.14752476885456783,0.2973434755763164,0.19735064141172326,0.2504068212989117,0.29263238843380707,0.30975272335850573,0.21355963468411596,0.2721385869440599,0.3038747058239234,0.23382542698420833,0.30061830056159716,0.25803161432256994,0.4017707756348631,0.3996136583687237,0.14878319976900375,0.41600753401219404,0.1951836271924028,0.17041607128191222,0.28295575955481733,0.03506980869202641,0.10908531781195631,0.1909309375875396,0.22809147443936423,0.2930327004470827,0.30561800212550294,0.3676351527037842,0.19736052588692743,0.16831652607547237,0.30245243017254103,0.14223768883454244,0.43379723806868303,0.9999999999999996,0.2163033224680395,0.3609385154839147,0.30119728371865306,0.2632037941448111,0.14871275875577428,0.18093285095754216,0.30202676983679466,0.15098039131972568,0.3075061538101151,0.187743715338496,0.3145196650499393,0.20764106699603307
MYL,0.2701677636672798,0.3556129949526531,0.3160260687990248,0.3953893118444367,0.319044947754338,0.35659037580779407,0.5246066163512351,0.372535958187196,0.18914183303288343,0.4620392107362114,0.37481167516682673,0.3949311430824754,0.34331972234514224,0.442579231389108,0.2978816413743201,0.42688621519648795,0.34796555095150783,0.40535890860706075,0.3444067703909027,0.5623850730192619,0.5695047511613032,0.45642172651495194,0.19402590443347043,0.518682682355489,0.3732044353830427,0.3323917420545288,0.3911080534921293,0.2728026897633905,0.24330858951623105,0.25733082933978707,0.4914237865770441,0.4388147285954624,0.3999274282873774,0.48007707968968516,0.38687990077824735,0.37128739764618685,0.4092658799096316,0.39617848955634677,0.5677184609859722,0.21630332246803952,1.0,0.4739259436516064,0.4198318138627259,0.32273367698091926,0.3575159036288502,0.3793444102846553,0.5381830644384271,0.2598931440108429,0.4827338292104254,0.2848342142764259,0.4667686984028559,0.3064942282274715
SYK,0.18029561165421998,0.35622048598250855,0.4233502382039067,0.3875206490398973,0.3237267196249547,0.34065348146224644,0.4722233815899192,0.34953083723495554,0.20678287715661336,0.48520864590675716,0.41763491753871546,0.3494038175689848,0.47187074483817865,0.4937162452700297,0.30415626249977606,0.5172871688984404,0.3754940715903351,0.42945466977997093,0.4187426756924433,0.5219197336731719,0.6354318972064177,0.5710924228377019,0.3475647962484119,0.5887857265749478,0.3875156069361348,0.4900018955574344,0.3392120729072192,0.22376210939138202,0.2785147537733662,0.32400021866541945,0.5251198969469358,0.49668149545415646,0.4673924378453548,0.6054885556610369,0.40434298359191073,0.37151050206510305,0.44361200982281634,0.37877849058500346,0.5903285106152332,0.3609385154839147,0.47392594365160634,0.9999999999999997,0.49310564012654784,0.48089179142142574,0.3517129540816872,0.4037991836490566,0.5470689056246533,0.2939772284940673,0.5304584705721284,0.4449858728104387,0.6659021848145859,0.3307703661184836
BSX,0.09937256900458832,0.29454683799194475,0.29233617857989813,0.28223631034810936,0.22375000023281827,0.351415013559667,0.41952101388046187,0.35839252341350525,0.19173021568330945,0.3254943057028606,0.42552168924446915,0.32331400973086366,0.27337083866023365,0.3845247242675143,0.19821195311018477,0.34187354059560454,0.29138240082262284,0.4372607852267444,0.44061167024113473,0.5152645817597566,0.5477270521571876,0.41704780832043237,0.23523456001133952,0.45038250479020814,0.26991597563034214,0.28206669911436966,0.2813805408269431,0.29462207878712643,0.26411551322840804,0.2421344703725086,0.4631738872377347,0.3976259423555838,0.2988539518429526,0.5441827487455317,0.29758017017543553,0.2911564600062696,0.25179600223740595,0.31636866558726184,0.5031432924477545,0.3011972837186531,0.4198318138627259,0.49310564012654784,0.9999999999999997,0.3801861919467355,0.36295627079136145,0.30740053849520804,0.43754195427396353,0.2308256791291414,0.37878363334153853,0.28895981583764563,0.5350260968343397,0.28040976838240744
RMD,0.13112224730766317,0.21796701909674124,0.3191483687581413,0.2219006463891799,0.29894869013244013,0.3466107992893098,0.3861266268631313,0.2960555581041794,0.12974874991694346,0.34734624910133777,0.30421205551522595,0.26068658493899066,0.3146258608419363,0.4197447382316608,0.23678099552941553,0.37020059114884035,0.3259272150597394,0.34956926775081576,0.24664994637693638,0.4671858146572464,0.5172137408322052,0.34334755221631025,0.1791929045752017,0.4598342111626499,0.19118477229439013,0.31715636891863463,0.3234798199586109,0.17517242999674076,0.20787561416753664,0.27860756688907173,0.4553507659504076,0.4180142917143358,0.3983072150447898,0.37320798986685605,0.14300443718865555,0.25730893326806314,0.268940766742917,0.26721802210256096,0.485661285572238,0.2632037941448111,0.3227336769809193,0.48089179142142574,0.3801861919467355,1.0000000000000007,0.27246297197809194,0.39110472284549025,0.46270132715712486,0.2370506709613625,0.39668260984984216,0.31077378671887973,0.4722954208674602,0.17527589210181707
LLY,0.11683226167838774,0.4569615801688712,0.2599766329417872,0.45584795289579194,0.19046261882782348,0.24304307349577958,0.4690320896835203,0.4521863221273844,0.17171135584165434,0.4233722624701181,0.24803427031089215,0.34483851684712025,0.2386492778700579,0.31604769287893625,0.1871557908437126,0.3380252427769227,0.37777987110146133,0.29709414344981344,0.21861809139285843,0.31526742210059927,0.38415829884655145,0.3208108797975377,0.11053951234565325,0.3229796714478212,0.36766631402385835,0.2862043370861172,0.3744700073200699,0.1753220497372768,0.19595073124054596,0.19160772770597734,0.36330498307263376,0.2716607869361684,0.27489256319068966,0.3510112580735007,0.32222953321108705,0.22422730306162675,0.4299683206195803,0.5036791909063983,0.39819177536358824,0.14871275875577428,0.3575159036288502,0.3517129540816872,0.3629562707913614,0.27246297197809194,0.9999999999999996,0.21083461044690172,0.293977366794687,0.22524697346485945,0.36581567920896474,0.3364309535037942,0.36086166619680354,0.2740194155710381
CI,0.30783819045595234,0.19022089850035287,0.2977639298781078,0.15744647689195393,0.13778016196430254,0.21537119008735098,0.3333756557469799,0.27879460172159004,0.17451724182455142,0.272309598910208,0.29003422310058274,0.31826901258328905,0.33659639864292484,0.35805509756909265,0.12357344694208393,0.3597475796931385,0.16991522906594955,0.3583944568983131,0.2655281169637366,0.337538348693703,0.4496611857282223,0.3504693470732879,0.1984843351784281,0.4358908332612067,0.2805386906009562,0.38092275295697353,0.2617153343437309,0.17369689262666163,0.527273459632243,0.6482806206496363,0.3950784978659296,0.29236540404090816,0.281373835906625,0.3256914402506698,0.3064472522381077,0.26364174500448084,0.20114371330995537,0.21172030357735727,0.37216908911818614,0.1809328509575422,0.3793444102846553,0.4037991836490566,0.30740053849520804,0.39110472284549025,0.21083461044690172,1.0,0.4031032655039294,0.21363267741298836,0.41446975315973833,0.3301727445769383,0.37024712204023735,0.08037645218558652
MTD,0.27665941386176385,0.22996596607350706,0.3883150162993799,0.2720496831827119,0.3674151880641864,0.42310825974902827,0.3762729189792014,0.3114240869062755,0.14153029676086684,0.4652156293376424,0.3970584422554985,0.34337182499038016,0.34366604017238944,0.41314642432716575,0.4022963887335613,0.574543045823645,0.4195288168354782,0.46794895542988874,0.41804386176924146,0.7017040116272846,0.6428534434562372,0.4612352749736899,0.2572946456689083,0.5735816646769722,0.2955100225484405,0.3973039247723665,0.35122646663395685,0.2686593010872541,0.2832828053033159,0.2985396165031275,0.688985208755101,0.4515340586280366,0.41126792408194146,0.5049410009011414,0.33241107326163105,0.3720011795371777,0.3594549285570194,0.32768702881294415,0.6304229568578505,0.3020267698367947,0.5381830644384271,0.5470689056246533,0.43754195427396353,0.46270132715712486,0.29397736679468706,0.4031032655039294,1.0000000000000004,0.27859426103540236,0.5804060535602131,0.33669985765216437,0.5050857926435722,0.32062855008455204
HCA,0.2228567296788852,0.13520674190990523,0.6288958689266492,0.13698323421604863,0.2910191314022564,0.22156049434183178,0.22214581073750084,0.19484581222621042,-0.0024914124257394065,0.24157803738501413,0.2714898165290185,0.19389258422789918,0.17437931079306868,0.2432811653751971,0.21692733724183763,0.30944268840687,0.17518937337956209,0.22877699272297933,0.2190607711726528,0.3357718561263001,0.32474591612188264,0.24134073034255207,0.16451499694409277,0.37222856654668024,0.13995107305293478,0.3237402699553536,0.11406058566642305,0.17771562785831993,0.07577364768527091,0.17747000361401252,0.28926811502544003,0.18590185593804065,0.18644373163236377,0.1734152692655803,0.20172245958260823,0.20323206718021142,0.11208336033600962,0.07919228782277883,0.34635430934260786,0.1509803913197257,0.25989314401084285,0.2939772284940673,0.23082567912914137,0.2370506709613625,0.2252469734648594,0.21363267741298833,0.2785942610354023,0.9999999999999997,0.285571647470317,0.38123478666741917,0.3046068377543472,0.1735026358269043
DHR,0.1768390135276559,0.2913544755704411,0.32771795117041863,0.2712253859906983,0.36258208209766046,0.5304760006159799,0.46052097650318297,0.4625412833502322,0.18173951045183437,0.48743889331556167,0.3461876446658275,0.30834644463068667,0.38095556061687275,0.5358326801952324,0.2980162928674535,0.541705928280427,0.4242127274910971,0.4317423901067608,0.33161642839677796,0.5359775794094742,0.6044011777546927,0.4807432707938644,0.216106768499636,0.5967911144801603,0.23084490440909833,0.45757711045617405,0.3504243675273453,0.18209842290378242,0.2608130655426237,0.31509790397007,0.6101685231928358,0.4387296151029115,0.39201677418968744,0.5414208883524783,0.35022056042548655,0.43105760283062167,0.3900263713520724,0.3915332751560741,0.5753622068477566,0.30750615381011515,0.4827338292104254,0.5304584705721284,0.3787836333415385,0.39668260984984216,0.36581567920896474,0.41446975315973833,0.580406053560213,0.285571647470317,1.0,0.41267330900324384,0.47439513344155243,0.29263363958479416
DGX,0.18014487661023107,0.3601658372908579,0.4766003005357325,0.27776908707470643,0.1775917589600105,0.23765740176955574,0.3426780585171748,0.40049927857449574,0.055634037147730984,0.36849859148386965,0.27566579587848217,0.2945762170662104,0.3865495036682753,0.41382354973221974,0.2981456401081094,0.48466198168034547,0.2719265897643587,0.337897627567012,0.27055395035637564,0.3655184252110695,0.39903337676488393,0.3606441285562402,0.12620608759159502,0.39555990268131647,0.2561764049270675,0.6701882263324497,0.23652092889435553,0.16054027198226853,0.2730694626424622,0.29120405704559954,0.37835291266594345,0.3118334656114808,0.2976835896042022,0.38228953371909347,0.3030164540308346,0.39551067739338075,0.2905127404070953,0.3524929687028548,0.3632338935562514,0.187743715338496,0.28483421427642586,0.4449858728104387,0.28895981583764563,0.3107737867188797,0.3364309535037942,0.33017274457693824,0.33669985765216437,0.38123478666741917,0.41267330900324384,0.9999999999999997,0.43393910173869177,0.269446889919898
MDT,0.19839647993952908,0.43989345287808373,0.39178352766783436,0.40059830424754433,0.32146947245874613,0.3705041710793661,0.5320510081601331,0.4061953178594016,0.1560723035264608,0.5257712905647659,0.3504118232478331,0.38561831341399216,0.42933467281122756,0.4652328376335554,0.27501144125987825,0.5000680304678999,0.36999369322690356,0.42632646422386566,0.3894078402267719,0.5438974780610375,0.6012764086388618,0.5264387249822134,0.2236416794746965,0.5385289677309392,0.38485881950299455,0.34605604616763136,0.35212054303806267,0.308786409839848,0.21098311271699027,0.3140783331965811,0.4872854252959601,0.5088797075800862,0.3987495669439157,0.6507966999277968,0.39810544394919006,0.34254680983274916,0.40886839104580225,0.4398814074501569,0.5785475741201646,0.3145196650499393,0.466768698402856,0.6659021848145859,0.5350260968343397,0.4722954208674602,0.36086166619680354,0.37024712204023735,0.5050857926435722,0.30460683775434727,0.47439513344155243,0.43393910173869177,0.9999999999999989,0.35160078395789346
INCY,0.22486992052254723,0.24716976152491366,0.2924255583300903,0.4123311729053292,0.4097610882712921,0.18122123107420976,0.3751722910108579,0.18259473965748116,0.18281378464598255,0.43957953981392067,0.23376100778368358,0.2003290971578245,0.2210771966582924,0.2538519947411539,0.203977875405514,0.33528924453535563,0.31919943146657936,0.3243944347068296,0.15782436143209638,0.2916183644612522,0.33378620828831596,0.31482482402864437,0.15057860487694305,0.3636955635375075,0.22034136343392477,0.2040384824260274,0.264338673990276,0.17372359479066013,0.21095812826686464,0.18450731319892705,0.29557593882543165,0.28045958278478456,0.23465108337958315,0.36088955032440106,0.3839712941154109,0.24900139044569802,0.29414394265974514,0.21863654450989567,0.33601960286789134,0.2076410669960331,0.3064942282274715,0.3307703661184836,0.28040976838240744,0.17527589210181702,0.2740194155710381,0.08037645218558652,0.320628550084552,0.1735026358269043,0.29263363958479416,0.269446889919898,0.3516007839578934,0.9999999999999996
