tickers,EFX,UAL,AYI,CAT,AME,FLS,FAST,URI,NOC,ITW,WM,TDG,PCAR,HII,PWR,FDX,PAYX,ROK,HON,XYL,CMI,GPN,UNP,CHRW,KSU,JBHT,NSC,LUV,MMM,JCI,AOS,RSG,CSX,DAL,DOV,ETN,BA,PH,ALK,SRCL,UPS,MAS,SNA,VRSK,RHI,LMT,TXT,ADP,GWW,PNR,AVY,EXPD,ROP,DE,EMR,FLR,CTAS,GE,SWK
CMI,0.27440269123788047,0.0753838192168363,0.4192398366971422,0.6041630728537749,0.43419009832672073,0.5220516359036282,0.33390834339600944,0.42602495543672014,0.31608303145305044,0.48295095164165375,0.34964193434523805,0.3611638203668564,0.5520671611753206,0.159105284342476,0.3496362760642597,0.36886895520671614,0.3154837355816819,0.449325781503101,0.47513081478925884,0.4005635262286411,1.0,0.3075419086170495,0.3639238686677017,0.3067191858891145,0.4084296475188316,0.2743373009027658,0.3708921539154084,0.13306115413337288,0.45135135209760346,0.44633564320796904,0.4144791698329091,0.23435703132340732,0.3584449963325457,0.09246427651100415,0.4851359898798229,0.5153815191765856,0.40532459318038067,0.5555076359836758,0.19222586395261917,0.2190213328733253,0.2993760613800224,0.4118797078948882,0.4848624250875541,0.21407624633431085,0.45119181282897725,0.3036628140992467,0.49199275486825345,0.36573794667248216,0.3331895696572896,0.4176993187661282,0.35092864125122186,0.3296532689322063,0.3920993617388304,0.4596762602170194,0.41965440918986835,0.45684549479615894,0.35651648903496624,0.3895215148842792,0.4316600540509459
GPN,0.29714187178928986,0.11236665845880978,0.37815923542739666,0.2991460375141906,0.3423905242905596,0.3603323858254361,0.25739670586572805,0.2807441282476506,0.24647057223871993,0.3587222187646138,0.19911403786637608,0.22795365103926407,0.3473360374059422,0.25107104955535486,0.2869220151828848,0.3084620040803765,0.3837901656774141,0.2836850887432876,0.39621610889518905,0.30484789284982106,0.3075419086170495,1.0,0.26107708771903604,0.21444591443821595,0.3004111687762653,0.2429052023183278,0.2828799820653216,0.1491172582832647,0.3922132445478038,0.332681580859501,0.40491115139701755,0.16334512469843315,0.32218547820654003,0.12174363123242239,0.3336496173889531,0.3124874217324321,0.36458782734332346,0.36030595813204513,0.24819575123245802,0.23381925961797367,0.3274097078444905,0.39345582250520805,0.3727068842783796,0.17941861534876485,0.33546123763515073,0.2872998084238555,0.3850135149272877,0.3734184495054061,0.30348516218081445,0.2694231990193193,0.3137525529945067,0.21208200429687332,0.30202133583708746,0.30024728326144423,0.29334636887887894,0.3985163475535065,0.2748289152856621,0.3501567321000215,0.36987837625745373
UNP,0.3315603348025186,0.1382899200736013,0.36024380426657465,0.39221436375136565,0.3377034098096717,0.35472370766488415,0.31493301132769824,0.3118279569892473,0.3426484963486861,0.4011845207291128,0.3901401116698593,0.30078776378586625,0.3391984359726295,0.17647058823529413,0.4184134119479529,0.4149847622333391,0.33055333243170937,0.327995169912169,0.3977344603530562,0.35617147307783564,0.3639238686677017,0.26107708771903604,1.0,0.2902734252658886,0.5587372779023633,0.37519406589615323,0.5547856590660248,0.17653316473183006,0.423289247393357,0.3247750209789499,0.37100715923445193,0.2992293580308437,0.4911725836156382,0.12834593605258784,0.36449887873037784,0.3779541141969984,0.3858892530619286,0.3605624096912678,0.19970099476740844,0.3226381461675579,0.42048362674043865,0.36622390891840606,0.4084988932426452,0.17739060433557588,0.4264642472520641,0.2883675464320626,0.3974583826144656,0.33652491571184995,0.2792489731197443,0.33995572309269684,0.33471335748375597,0.36426887470530733,0.3947444080271405,0.3666369571107975,0.3289152124645172,0.38519924098671726,0.3800925794388914,0.3817000286855103,0.3731240296705192
CHRW,0.26216216216216215,0.1429516115711171,0.3363905582023472,0.3667519624298411,0.3876829304957649,0.366521951791754,0.2558868348718709,0.30476409546537436,0.27946292527579614,0.2903884305849322,0.3249727008010135,0.28084298910431854,0.3114344039698996,0.2174750583113294,0.2196216002251399,0.42471464322778396,0.2687296975354926,0.3025301897642323,0.3041890688701567,0.24997124784358823,0.3067191858891145,0.21444591443821595,0.2902734252658887,1.0,0.3253500475741676,0.30993933482233355,0.283438757906843,0.11219091431857388,0.34354064248365124,0.30276020701552614,0.32024151811385854,0.21072609851175447,0.3180262829212205,0.09401955146635997,0.3210948507695567,0.25473678168143554,0.26336218060970085,0.3281959865108336,0.19125384556940286,0.291423478456324,0.3499338668159142,0.299128834832241,0.3041403105232892,0.2064345476831498,0.3958249474599733,0.312814467798422,0.3226566992524439,0.3214100873679777,0.24388981580382782,0.31518113858539387,0.3391506858593921,0.48739254210651195,0.34248584011165467,0.33070730304772855,0.26687751581368596,0.3435208879830465,0.37096032202415175,0.264442849606181,0.3002788880226764
KSU,0.26209712210022196,0.0960841814731758,0.40635961129319764,0.39968949456615493,0.42682996952446667,0.37438905180840665,0.314818009315163,0.3586337760910816,0.30573285032488073,0.38450922891150596,0.31351571934543393,0.3432235064113622,0.3538036915646024,0.20372606520614112,0.3771241280311538,0.3916393536886896,0.31398827940572493,0.3124694518412914,0.3937093899143235,0.32166987736477437,0.4084296475188316,0.3004111687762653,0.5587372779023633,0.3253500475741676,1.0,0.4210798688977057,0.5117736697437418,0.15433713815642733,0.3923519270431836,0.354331387973139,0.37779247305802066,0.2751897901552157,0.53062281103167,0.13260113285719874,0.36162382841699736,0.3651888908055891,0.40049450865390146,0.36090744549001547,0.200506008855155,0.27675234316600544,0.3651628870079028,0.37507906388361795,0.4198844198279554,0.2002760048300845,0.3835647962744428,0.29607268127192227,0.40757885069029687,0.3396302379005786,0.269357946888979,0.3630717922204479,0.3295382669196711,0.3949744120522109,0.3228681501926284,0.36422184541088326,0.3354705156499989,0.3869242711747456,0.37549236667714997,0.3420174884123444,0.4065896153182681
JBHT,0.23599091467733896,0.19682594445402796,0.32539819446840323,0.26329710769938475,0.32309815421769883,0.3318383071703755,0.2363866367661434,0.27698234719107584,0.27997239951699154,0.326318210568685,0.2443696836292483,0.22983152205163593,0.2818124317175551,0.22603645563797367,0.3694183285257902,0.39669944224023923,0.2889106296858319,0.2901584199468451,0.3058478523374159,0.21264483491150082,0.2743373009027658,0.24290520231832782,0.37519406589615323,0.30993933482233355,0.4210798688977057,1.0,0.3539863720160084,0.18170840408878924,0.2760782063219001,0.2857882178231907,0.35525143052548736,0.20583161106907358,0.37017655084110324,0.17446306898904637,0.293312632971077,0.26076706342360995,0.2415617273302283,0.2841944862351269,0.24374676556839744,0.2523719165085389,0.36665804213580916,0.3129779771145995,0.3354705156499989,0.25294692657121504,0.3611374693558472,0.240871715255017,0.3440959145782642,0.2571666819998963,0.26015699225570904,0.30832926035572406,0.22718647576332585,0.34621355873727794,0.3341383474210799,0.21241482427341377,0.2906184412230192,0.25490196078431376,0.33995572309269684,0.24022314597248404,0.2938876430337531
NSC,0.28562392179413454,0.1376613668951144,0.3677870103012329,0.38940801028141797,0.3459359996829608,0.36054167520149005,0.2739426699617063,0.28935338271354033,0.3606566805205336,0.34823610606383154,0.36616237220719605,0.29303355292293354,0.3459359996829608,0.13846640412841915,0.3964000236585204,0.4005635262286411,0.3337263923589315,0.31230592294422077,0.41539921238525745,0.3138010350776308,0.3708921539154085,0.2828799820653216,0.554785659066025,0.283438757906843,0.5117736697437418,0.3539863720160084,1.0,0.2168487636572743,0.40564708605284167,0.325531914893617,0.34657849338700397,0.2848023034471092,0.622595395823713,0.1831512363427257,0.31994479757912136,0.3263850954455594,0.3741123028486275,0.3321065046609539,0.23553089340116481,0.3277651592740819,0.36385071082075415,0.36088669115862065,0.35209890741805633,0.19171386684557704,0.3930645817069472,0.31085937737468183,0.3622196664749856,0.3384323428449721,0.29127609456410936,0.33898792409430706,0.39044305815280983,0.36813202625836355,0.3275351486359948,0.3734905117883841,0.3120759056929269,0.37710244114375946,0.3880966072455434,0.3287419156913724,0.35088122840183295
LUV,0.12472685451408855,0.4074638453712534,0.1426065956139865,0.14801184560903277,0.14122653178546404,0.18688364344574845,0.006210287228351025,0.09108421268248171,0.1750380955842641,0.1475518243328586,0.07323247444143921,0.08222880311612932,0.20608953172601918,0.1162703775530164,0.20938524389100144,0.29694373377041383,0.17186736648888096,0.15209890741805634,0.2097697019354124,0.12081656124209314,0.13306115413337288,0.14911725828326466,0.17653316473183006,0.11219091431857388,0.15433713815642733,0.18170840408878924,0.2168487636572743,1.0,0.20460622798072167,0.20592294422081656,0.19936745255894192,0.14941768666308355,0.24096385631824843,0.4324899367452558,0.13789137753320146,0.1438716541234654,0.14191656369972527,0.1308298351694667,0.4260947070563064,0.1539921221992967,0.18385186067550988,0.21644001043993757,0.21086831512363424,0.07532848397351706,0.19431824748906723,0.15042695730894706,0.1787809085681426,0.15843349269972778,0.09402495846245189,0.13921794134560092,0.1998792444976682,0.2250654093682029,0.11776544670058241,0.18775158136860262,0.16589994249568715,0.17009286686539196,0.1778608395629672,0.18898634271550907,0.14237658497589942
MMM,0.3718335778873936,0.13139735501885896,0.44042553264308126,0.5026451992209392,0.435480161732087,0.48136860344108023,0.31667625124238785,0.36716503798486405,0.44847613645167655,0.5136860273012985,0.3426434872092958,0.3163312253648766,0.447671076070817,0.21029327234309286,0.35977801435352796,0.42351926464503115,0.422605705750309,0.4188734582944285,0.5317423815577192,0.41967854182217723,0.45135135209760346,0.3922132445478039,0.42328924739335694,0.34354064248365124,0.3923519270431836,0.27607820632190017,0.4056470860528416,0.20460622798072164,0.9999999999999998,0.4139279451954004,0.4521119067971989,0.2894691455281068,0.45002300511505744,0.14157968895124698,0.4502012658392327,0.4361702134871095,0.5071305356285852,0.4897489722242079,0.21500862600241297,0.260667050459732,0.4283290682393025,0.38568142674463324,0.4511918113369146,0.18062104687712735,0.4827328408701269,0.4431857396631711,0.4876505939506801,0.4577738162170848,0.3322885816711452,0.3463009288645042,0.48355376733198463,0.3517538821226959,0.4527314556076484,0.4532620261225543,0.49133097579181734,0.46768257696646814,0.42151873274274587,0.4849025165800652,0.4250143767809131
JCI,0.31748131109833233,0.17377303707478514,0.37319226029627917,0.44173543044622754,0.47025674956902486,0.46427647297876085,0.32097984545051317,0.35053621244470234,0.25968201040030764,0.4176993187661282,0.27630445777080326,0.31200943056511726,0.4501308187364058,0.1806733562173974,0.3181896606561139,0.41873436663752,0.3450001553548554,0.44479585968947666,0.51073862187235,0.3914318573893042,0.44633564320796904,0.332681580859501,0.3247750209789499,0.30276020701552614,0.354331387973139,0.2857882178231907,0.325531914893617,0.20592294422081656,0.4139279451954004,1.0,0.4091431857389304,0.2622573715102621,0.3870374112223895,0.1866014951121334,0.473706909140331,0.4102239730282982,0.36824703157740707,0.47829087433162837,0.2726776114522274,0.2617521061430913,0.35925010123237733,0.38469279220063296,0.4291546866014951,0.17998332430313618,0.4304445346125091,0.269802478476139,0.4362852213916043,0.4023808161234103,0.3687963661282593,0.35037377803335246,0.36445185604897035,0.3539863720160084,0.4265547283324806,0.423289246693502,0.41937895342150655,0.4351801272607459,0.30678550891316847,0.3686556472326272,0.43414507938935404
AOS,0.31955146635997694,0.13846640412841915,0.502803254858346,0.3917081166622887,0.44898076554597044,0.4729018719070262,0.3146545529031186,0.4047037177142085,0.3765274145485418,0.47888214849729016,0.3148478653715608,0.332940398631041,0.3827377017768928,0.2599120210383948,0.42894933649628664,0.3789425262484561,0.39872308718237043,0.4212190914318574,0.4657715421263269,0.4074180563542265,0.41447916983290917,0.40491115139701755,0.371007159234452,0.32024151811385854,0.3777924730580207,0.3552514305254873,0.34657849338700397,0.19936745255894192,0.4521119067971989,0.4091431857389304,1.0,0.23488138272980494,0.32239698771362785,0.125531914893617,0.42287455812308744,0.4313849517323091,0.3712371698725391,0.4717350056681914,0.2692274518809213,0.3300652656549526,0.38236816441397103,0.5320146058954045,0.4771132834962622,0.25496679231952263,0.46874460943574636,0.319024755026773,0.4612420931569867,0.41422738581348073,0.39570993222026385,0.47274295572167907,0.3530663294636601,0.34432592521635125,0.4624363878740643,0.36843013225991944,0.40580793559516964,0.4387452921510956,0.3893617021276595,0.43790079532437187,0.42735976556578537
RSG,0.29193386354958123,0.08494364055574788,0.22527030471013165,0.2673683039564468,0.2779503146959577,0.2724292656144737,0.23435703132340732,0.2145732721147565,0.2342420094675431,0.3059006256709702,0.453381678554543,0.3050954726799205,0.2652979105508903,0.16361858996689418,0.25168953016913503,0.2641476919922478,0.27699476683366603,0.21624730633302314,0.3153324178518386,0.23350108077448778,0.23435703132340732,0.16334512469843318,0.2992293580308438,0.21072609851175447,0.2751897901552157,0.20583161106907358,0.2848023034471092,0.14941768666308355,0.28946914552810676,0.2622573715102621,0.23488138272980494,1.0,0.2912113199341355,0.10777857767768229,0.31556246156356715,0.2874971287326904,0.2808258610925639,0.28171282421581884,0.1314124703249045,0.3346560896370324,0.3001179086888818,0.19260409764468492,0.29158878806075195,0.157522431606089,0.30230351247005793,0.26943869736200327,0.2836520518176783,0.2685992015287616,0.21200356677409316,0.26064701922905875,0.28186105779534215,0.3176328549691236,0.2824361670746634,0.24833932679414733,0.3082674366875011,0.273924549740709,0.2864126557283126,0.27362668967500725,0.31222682774350385
CSX,0.3349340093550069,0.13244004918239255,0.34786359422678786,0.41526252503085387,0.3755822671342621,0.4087066563348952,0.25102076191104794,0.2955316598993987,0.30070734571199764,0.36810627651606365,0.3227569703912805,0.30346771147871704,0.3240554394888328,0.1924780046085401,0.39545650627421797,0.4135372964266542,0.3295559183909586,0.28386577441214184,0.4281442319422112,0.31296546684580145,0.3584449963325457,0.32218547820654003,0.49117258361563815,0.3180262829212204,0.53062281103167,0.37017655084110324,0.622595395823713,0.24096385631824843,0.45002300511505744,0.38703741122238944,0.32239698771362785,0.29121131993413546,0.9999999999999998,0.18575495367731323,0.35948013349506547,0.3264707595347123,0.361780438300665,0.3434651331398531,0.2573466001264466,0.2974869189841583,0.35473759899641893,0.3479786094670678,0.3597780155434277,0.21283570213809586,0.39821711015745864,0.3148542202664347,0.41142134322213586,0.3564629764234443,0.24523364496120792,0.2866262195441886,0.38190810534966085,0.39007418740953914,0.332796597750111,0.36759927675089354,0.36771429529806215,0.4169877536350535,0.36621905418487016,0.33170367016791613,0.35372937148106665
DAL,0.09838987924094307,0.573416520751078,0.13950145199981098,0.11569535095779873,0.17319801047956748,0.136511313704679,0.017365803175574162,0.14950691475659875,0.07199332972125448,0.13053103711441508,0.006270494669376963,0.10718495734857696,0.11385526585310213,0.1260458296717171,0.19040772933894692,0.2769328082568383,0.12550689212809177,0.07584818861414605,0.15468215411355793,0.07515813686026451,0.09246427651100415,0.1217436312324224,0.12834593605258784,0.09401955146635997,0.13260113285719874,0.1744630689890464,0.1831512363427257,0.4324899367452558,0.14157968895124698,0.1866014951121334,0.125531914893617,0.10777857767768229,0.18575495367731323,1.0,0.07981369141621503,0.10822000521996879,0.08119375524473747,0.07550750486923506,0.40320864856664246,0.11270521266266675,0.1741905805399185,0.2045944625784532,0.17648073605520415,0.1282309307335443,0.12162861599271298,0.12696587222406538,0.16739505462909718,0.12151360075300356,0.06481108757625888,0.13105232892466934,0.14525171795198785,0.15893735091816882,0.09855955842031164,0.1813110983323749,0.0765382403680276,0.10925505309136062,0.10103507763082231,0.17092739213344277,0.11558034563875519
DOV,0.33869066458321795,0.08538899430740038,0.41682479443390263,0.5138864930136278,0.5037663159105285,0.501466275659824,0.3556437237651659,0.3943994019895349,0.3426484963486861,0.49985624748433094,0.38427247802339426,0.3449485365993905,0.48341095969179465,0.2155712724972687,0.3372149873093452,0.34437352653671444,0.37530198261995884,0.44219545172240166,0.5003162555344719,0.34375089862113356,0.4851359898798229,0.3336496173889531,0.36449887873037784,0.3210948507695567,0.36162382841699736,0.293312632971077,0.3199447975791213,0.13789137753320146,0.4502012658392327,0.473706909140331,0.4228745581230874,0.3155624615635671,0.35948013349506547,0.07981369141621503,1.0,0.4757058248519349,0.3923293657639009,0.552517325727863,0.18843079753895695,0.2612270714737508,0.31053221887286225,0.40463458110516937,0.4892326272112085,0.18544074521304124,0.4479714787073327,0.3359783796216434,0.5047583452820861,0.39564104923060966,0.34216050042472784,0.3572065209492275,0.35518371571502505,0.33850842389741825,0.4874360301305273,0.41045398366638536,0.4220695208897826,0.5255016962796849,0.3114344039698996,0.34960893089938483,0.43913518486573516
ETN,0.3275351486359948,0.06986372261514577,0.3840492208613651,0.5174515554022195,0.40566959921798634,0.453740440457708,0.2798573975044564,0.35886378011615205,0.4027945489046058,0.5324018170317981,0.33871202853319543,0.29308262894600656,0.5097464205623599,0.17083548962106837,0.31674286325031953,0.3403484560979817,0.31168757759656046,0.4056237602665567,0.5257317003047554,0.4010235475048153,0.5153815191765856,0.3124874217324321,0.3779541141969984,0.2547367816814356,0.3651888908055891,0.26076706342360995,0.32638509544555944,0.14387165412346542,0.4361702134871095,0.41022397302829827,0.4313849517323092,0.28749712873269034,0.3264707595347123,0.10822000521996879,0.4757058248519349,1.0,0.39750445632798576,0.5574628388432457,0.1738255419469841,0.23305157840262206,0.3619425528862583,0.36656891495601174,0.44967079746023164,0.19567592432867575,0.4315247723003627,0.35587372779023635,0.4678416378691106,0.37643405643365857,0.3081169682816288,0.4254046751420452,0.37208901155770224,0.31654303950319135,0.4675406819619343,0.44449555810327246,0.44817572831266567,0.43545512046460816,0.31327448907459615,0.4581895628352359,0.4362601345523547
BA,0.3375406113927826,0.08354896210683688,0.36484388476798346,0.4317750560634811,0.38968431947559085,0.38623425909953424,0.3066528664251625,0.2991777356103732,0.4392501868782704,0.46880570409982175,0.32893263912242043,0.3451785406244609,0.3757690759588293,0.1953309182910701,0.32329854342652437,0.3333333333333333,0.3716208597252956,0.35168626563513766,0.4823759415789777,0.35168626563513766,0.40532459318038067,0.36458782734332346,0.3858892530619286,0.26336218060970085,0.40049450865390146,0.2415617273302283,0.3741123028486275,0.14191656369972527,0.5071305356285851,0.36824703157740707,0.3712371698725391,0.2808258610925639,0.361780438300665,0.08119375524473747,0.3923293657639009,0.39750445632798576,1.0,0.42082866253918627,0.18222068886205509,0.3173480535909379,0.3320394503281308,0.3094129147260077,0.4263247176943935,0.16106031855557473,0.44429109685402474,0.40336955896728194,0.4578361751123228,0.443140977524866,0.3195031496403005,0.31315948375555264,0.3344833534586855,0.3226381461675579,0.39221436375136565,0.4139041432376915,0.3925131538955935,0.42130987292277616,0.3668669677488846,0.4206924378234907,0.3954344201023518
PH,0.3367071142493308,0.044049570306780084,0.4875355836303937,0.532275225534669,0.47166393688800295,0.513873316268129,0.3590672545633614,0.4053020515955431,0.36677305406872507,0.5664337696106839,0.3389138390843171,0.3574570875025392,0.5222691873709879,0.1860893074578856,0.32752472969864277,0.4128928391679909,0.3687192688837267,0.5129104614841641,0.5270996885534547,0.4234286049902344,0.5555076359836758,0.36030595813204513,0.36056240969126785,0.3281959865108336,0.3609074454900154,0.2841944862351269,0.3321065046609539,0.13082983516946667,0.4897489722242078,0.4782908743316283,0.4717350056681914,0.2817128242158189,0.3434651331398531,0.07550750486923506,0.5525173257278629,0.5574628388432457,0.4208286625391862,1.0,0.18344403300082046,0.27625866286393147,0.38031976075454343,0.411857731771748,0.5191212844284729,0.18712441485412845,0.4834943639291466,0.3494062521984279,0.5062395775810177,0.41448125143777326,0.390096618357488,0.4445914090967679,0.39472095376728267,0.35389171758214705,0.4943212876724303,0.4510322625204955,0.5006038308352561,0.4966215263307478,0.3497038363364954,0.42929859533419196,0.5154834833289513
ALK,0.20309939343088723,0.38312920476108336,0.25432695072163763,0.20510608935656374,0.27525731700304756,0.23316658041515728,0.1193145880052901,0.18222068886205509,0.15830027025472945,0.21545627048473348,0.08697903993583415,0.15899028232994078,0.23489161060318556,0.18601575527571734,0.29351045280131277,0.294347651083894,0.24715289184949626,0.18389350515061648,0.2920476108331896,0.21264483491150082,0.19222586395261917,0.24819575123245805,0.19970099476740844,0.19125384556940286,0.200506008855155,0.24374676556839744,0.2355308934011648,0.4260947070563065,0.21500862600241297,0.27267761145222746,0.2692274518809213,0.1314124703249045,0.2573466001264466,0.40320864856664246,0.18843079753895695,0.1738255419469841,0.18222068886205509,0.18344403300082046,1.0,0.141279972399517,0.25590155073782167,0.26030705537346904,0.24243121254377706,0.1482950951641654,0.2646424576394281,0.15761025817951815,0.23472585616786001,0.25394634787825177,0.20771155084607007,0.2366809465916002,0.13748490598585475,0.24478178368121442,0.17428554999712495,0.20286938279280015,0.2085046434259335,0.23213156230234028,0.1895287657837498,0.21974925562864772,0.1752055660974067
SRCL,0.28659325505649547,0.12172963026852969,0.2951526651716405,0.2339715945029038,0.2940026450462883,0.26916221033868093,0.27146225058938533,0.2023460410557185,0.23776666091656604,0.31838307170375485,0.40509682488633864,0.275487321028118,0.24029670519234086,0.20269104709332414,0.2956956795267144,0.2926226208958657,0.31617394612443117,0.2610620742288301,0.2723822666896671,0.254621776362392,0.2190213328733253,0.23381925961797367,0.3226381461675579,0.29142347845632405,0.27675234316600544,0.2523719165085389,0.3277651592740819,0.15399212219929673,0.26066705045973204,0.26175210614309136,0.33006526565495264,0.3346560896370325,0.29748691898415835,0.11270521266266675,0.2612270714737508,0.23305157840262206,0.3173480535909379,0.2762586628639315,0.141279972399517,1.0,0.27568360319935215,0.24685181990684835,0.3225899199171227,0.21097119199585995,0.31812300644531,0.24190673336783394,0.28256806888997166,0.3422755123576437,0.30259639550166684,0.26968747315709546,0.2261514576505089,0.3159680294405152,0.2783623713414985,0.2721025848570097,0.23035565404420563,0.301707779886148,0.316034616731641,0.2413733645311265,0.30895290667586683
UPS,0.3421128305156736,0.17895856761710136,0.34676097774136283,0.3596423142279408,0.34676097774136283,0.3693033165928743,0.32042324510362746,0.3112222904703575,0.3773541518969855,0.40265677713847803,0.3332758224096841,0.2891399993505095,0.34894620446676444,0.27211823327896,0.35087416609155747,0.5241093782976419,0.3277632440092784,0.3233653464430379,0.4326748916295214,0.34487319626869967,0.2993760613800223,0.3274097078444905,0.42048362674043865,0.3499338668159142,0.36516288700790284,0.36665804213580916,0.36385071082075415,0.1838518606755099,0.4283290682393025,0.35925010123237733,0.38236816441397103,0.3001179086888818,0.35473759899641893,0.1741905805399185,0.31053221887286225,0.3619425528862583,0.3320394503281308,0.38031976075454343,0.2559015507378216,0.27568360319935215,1.0,0.3705684478549489,0.3623555127045317,0.24233014265374841,0.42897400506096167,0.3537767056492312,0.399850480849803,0.3629514607775478,0.33626639061421676,0.36270055842366,0.35055637152758673,0.4149630539604766,0.3566520039721281,0.3262407274357734,0.3383173276052626,0.33663992764476586,0.3830582558522275,0.3640755772327753,0.3603323858254361
MAS,0.3072942124843322,0.1673854292450118,0.4307400379506641,0.34885860502558796,0.42728997757460757,0.45880052900925766,0.3424184923236157,0.35702374791558855,0.27514231499051234,0.4017595307917889,0.23689132702100862,0.3147030073026278,0.46627565982404695,0.2023460410557185,0.3973662282243478,0.41601978034615605,0.3636834384836781,0.4026336219714248,0.41808981657179,0.3568615049920969,0.4118797078948882,0.39345582250520805,0.36622390891840606,0.29912883483224106,0.37507906388361795,0.3129779771145995,0.3608866911586207,0.21644001043993757,0.38568142674463324,0.38469279220063296,0.5320146058954045,0.19260409764468495,0.3479786094670679,0.2045944625784532,0.40463458110516937,0.36656891495601174,0.3094129147260077,0.41185773177174806,0.26030705537346904,0.24685181990684835,0.3705684478549489,1.0,0.4581811910694534,0.26582715197515955,0.44187584626279136,0.23535161865332643,0.4388602974701391,0.4099025289121781,0.34032030949807385,0.37733245178184655,0.3371283997469956,0.34713357483755963,0.3992294865160141,0.3796325581627173,0.3361605475642601,0.403944569029958,0.319024755026773,0.4378306943472638,0.44385026737967914
SNA,0.37625071880391026,0.1595123775133865,0.4317299676894398,0.4601362814931935,0.4676116272310235,0.46600155276441396,0.3315603348025186,0.3781374890151513,0.35180127095418123,0.5390299303570603,0.3501697344265833,0.3475460741495703,0.507288462301044,0.1944739945026219,0.37408706715489265,0.41976941450891186,0.4018291239261454,0.4128234617596319,0.5129237229341772,0.34450833812535936,0.4848624250875541,0.3727068842783796,0.4084988932426452,0.3041403105232892,0.4198844198279554,0.3354705156499989,0.35209890741805633,0.21086831512363424,0.4511918113369146,0.4291546866014951,0.4771132834962622,0.29158878806075195,0.35977801554342775,0.17648073605520415,0.4892326272112086,0.4496707974602316,0.4263247176943935,0.5191212844284729,0.24243121254377706,0.3225899199171227,0.3623555127045317,0.4581811910694534,1.0,0.1901037923789675,0.4580481921427702,0.362036744349056,0.5117308798159862,0.44585657673357154,0.3815630577360051,0.44364577343300743,0.3764124092294982,0.3489261379780928,0.44185043576527105,0.42765957446808506,0.411213341000575,0.45415600490292957,0.3660149511213341,0.4373256695096564,0.5224691644147909
VRSK,0.2641672178430056,0.08711402449542867,0.21775631073543789,0.17014547754585707,0.2278764878385372,0.2244264274624806,0.21453625438445173,0.18360071301247774,0.2084411477200851,0.19935598872980276,0.1674001363844427,0.2261514576505089,0.22178138117417057,0.17566557414754758,0.24187009492208492,0.2570869990224829,0.28120327862513084,0.1389264254045933,0.24029670519234086,0.1621574998513879,0.21407624633431085,0.17941861534876485,0.17739060433557588,0.2064345476831498,0.2002760048300845,0.25294692657121504,0.191713866845577,0.07532848397351706,0.18062104687712735,0.17998332430313618,0.25496679231952263,0.157522431606089,0.21283570213809588,0.12823093073354433,0.18544074521304124,0.19567592432867575,0.16106031855557473,0.18712441485412848,0.1482950951641654,0.21097119199585995,0.24233014265374841,0.26582715197515955,0.19010379237896746,1.0,0.2615371354506995,0.2148812604220574,0.2110347604448913,0.28085914018056646,0.22427326918595605,0.2213852391588097,0.17543557012247715,0.20867115174515555,0.23201656028980508,0.15652223921825456,0.20689456895932395,0.12494968661951585,0.24415629232943012,0.14774557385762782,0.1929158760278305
RHI,0.41549255345028435,0.12869835293286402,0.46832859083344264,0.4448661565186041,0.4746542471438157,0.46050777939516313,0.33008424746856097,0.34526582261345645,0.4545271588835376,0.49823169339157003,0.35582788910821617,0.37194859104993944,0.47016878176009663,0.2177175890097512,0.3764090177133656,0.4534920514872947,0.4370560070169353,0.4479268510483411,0.48972081035579534,0.4241186964284909,0.45119181282897725,0.33546123763515073,0.4264642472520641,0.39582494745997326,0.3835647962744428,0.3611374693558472,0.3930645817069472,0.19431824748906723,0.4827328408701269,0.4304445346125091,0.46874460943574636,0.302303512470058,0.39821711015745864,0.12162861599271298,0.4479714787073328,0.4315247723003626,0.44429109685402474,0.4834943639291466,0.2646424576394281,0.31812300644531,0.42897400506096167,0.44187584626279136,0.4580481921427702,0.2615371354506995,1.0,0.36608298247122983,0.4660992589224297,0.4869450195537153,0.28669197147458025,0.40928173050597555,0.4416458223969596,0.44003565533613737,0.5361856312538088,0.4105468981427792,0.43090459557134675,0.4668334357055362,0.4172177820459257,0.42757311866484227,0.45176687249355657
LMT,0.3020039678083295,0.10079926398711977,0.30090276579840153,0.3448335345868553,0.35173365533896844,0.3528836754643206,0.24593180380656665,0.2522569144960037,0.5066413662239089,0.3538036915646024,0.2791152789475313,0.28008740152952677,0.3113679489391064,0.18383071703754816,0.2616521473836154,0.34759358288770054,0.33699529749736995,0.29763376568467503,0.42648496348686105,0.2907334465420628,0.3036628140992467,0.2872998084238555,0.2883675464320626,0.31281446779842204,0.29607268127192227,0.240871715255017,0.31085937737468183,0.15042695730894706,0.4431857396631711,0.269802478476139,0.319024755026773,0.26943869736200327,0.3148542202664347,0.12696587222406538,0.3359783796216434,0.35587372779023635,0.40336955896728194,0.3494062521984279,0.15761025817951815,0.24190673336783394,0.3537767056492312,0.23535161865332643,0.3620367443490561,0.2148812604220574,0.36608298247122983,1.0,0.3702021220011472,0.39621610889518905,0.2874148203567714,0.3151145741792928,0.41935483870967744,0.30009775171065495,0.3388534299350239,0.31683965396494584,0.35214628691131183,0.3596687942038986,0.3194847763029472,0.34075224799783765,0.3225231441550227
